"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","shrunk_log2FoldChange"
"ENSRNA050029505",12.1052069809341,13.1162988949483,3.71992572061883,3.52595720453426,0.000421955147737279,0.139172675212285,0.43774987497729
"ENSRNA050029543",15.0706550751247,3.18870212426066,2.17110238737746,1.46870186445347,0.141913671551508,0.999973171687554,0.0076608121113181
"ENSRNA050029547",30.1316379495957,2.50053977927427,1.90912296021392,1.30978456148999,0.190268727327627,0.999973171687554,0.00526701321702556
"ENSRNA050029557",22.7123326482931,3.19765062247803,2.04658185681226,1.56243475521603,0.118185604880341,0.999973171687554,0.00866040872876292
"ENSRNA050029620",18.5794422001586,2.80624401461225,1.67280144124643,1.67757149498943,0.0934307814063634,0.999973171687554,0.00909753022030799
"ENSRNA050029622",18.5682063687216,3.8177684323017,2.17685777343451,1.7537978267998,0.0794651555861456,0.999973171687554,0.0126179090427125
"ENSRNA050029624",11.8028197713681,4.74373572018993,2.22855682822621,2.12861330709957,0.0332862666338364,0.813146024527207,0.0255789371391184
"ENSRNA050029646",670.057672033285,3.10222206390709,1.45980109436723,2.12509914938226,0.0335783405485714,0.813146024527207,0.0202608619226146
"ENSRNA050029649",7115.97533404944,3.77206684967708,1.4884156936885,2.53428317483632,0.011267763503537,0.568083464417491,0.0536683680757539
"ENSRNA050029653",13845.7610947629,3.79716267604649,1.48763200471519,2.55248788948545,0.0106956627798599,0.568083464417491,0.0561187607255339
"ENSRNA050029658",182.587363261073,4.69107712490708,1.71593176971208,2.73383662900198,0.00626010964048674,0.472225051743139,0.0930951608952523
"ENSRNA050029699",14.3065916174617,0.585163106406838,1.43724872167873,0.407141156280424,0.683904317127839,0.999973171687554,0.000638445810408651
"ENSRNA050029701",5.69874792518473,-0.366036236792667,1.47126658999071,-0.248789878926687,0.803523320451538,0.999973171687554,-0.00038664137758954
"ENSRNA050029703",11.3722490781549,5.74299878966464,1.96049078511521,2.92936790790739,0.00339652140783427,0.369486617432851,0.150409673146154
"ENSRNA050029732",136854.28101712,2.96836449380235,1.41731005243281,2.09436494767476,0.036227482770543,0.828522138465214,0.0184160289275824
"ENSRNA050029735",28636.7349312654,3.56518096219511,1.42633390961019,2.49954161376522,0.012435409325364,0.58075012267502,0.0478924631962803
"ENSRNA050029737",11401.8852677299,3.30985179026327,1.44003228230398,2.29845666026852,0.0215358118638075,0.716103485722842,0.0297464230838295
"ENSRNA050029739",360.842388368023,2.78863341427498,1.47436208797753,1.8914169300842,0.0585687103423074,0.929437168704395,0.0123622494573168
"ENSRNA050029741",9463.59809467912,5.1320528035939,1.63114340226302,3.1462916114388,0.00165355048753436,0.270579823576455,0.270838135257598
