"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","shrunk_log2FoldChange"
"ENSRNA050029646",353.222784724461,-0.208444039408743,1.08739211018384,-0.191691697462752,0.847983709849408,0.938217685332488,-0.0227222979852222
"ENSRNA050029649",2612.31390960954,0.858305930655559,1.02747820197133,0.835351960760628,0.40351956936723,0.686776171141418,0.107837941337574
"ENSRNA050029653",7867.03283706086,0.0442922127188818,1.12462677224782,0.0393839216812826,0.968584298603759,0.988542376709451,0.00463760821637438
"ENSRNA050029658",50.6689601767726,2.6955509107135,1.13248067652368,2.38021801748344,0.017302397817056,0.123444837500591,0.564987496971293
"ENSRNA050029699",5.20489235267014,1.0968313769703,1.0120235249039,1.08380027734479,0.278453362230705,0.576794098021875,0.148874910076361
"ENSRNA050029701",3.13467095747388,-0.765012609510762,0.796464601267551,-0.960510496377699,0.336798350842307,NA,-0.127599661242587
"ENSRNA050029732",65428.6639551062,0.296448022638822,0.965056499724712,0.307182038277951,0.758704816413601,0.898485993305441,0.0368204757249886
"ENSRNA050029735",16559.0318991395,-0.0674662183106635,1.08116760703218,-0.062401257558816,0.950243293526412,0.981147601800396,-0.00737012141546729
"ENSRNA050029737",4517.51728086557,0.979131500089046,0.980187285626541,0.998922873666108,0.317832054676391,0.613466464497549,0.134373167075009
"ENSRNA050029739",168.632239133747,-0.329756529197082,1.12536526640316,-0.293021776166093,0.769505506905949,0.903359181768953,-0.0348493698209245
"ENSRNA050029741",3126.47142253484,1.05229468173422,1.10524181028949,0.952094529846453,0.341049042981519,0.634622414771287,0.125308290907024
"ENSRNA050029745",183.940737580644,-0.485139970490446,1.0142624806048,-0.478317969724326,0.632423908375237,0.835001962623726,-0.0582486377771663
"ENSRNA050029789",80.5477967540407,3.15433916391565,1.22559528517374,2.57372005430691,0.0100611643633032,0.0883968020486092,0.659761493418236
"ENSRNA050029812",586.005811140527,-0.294801864499316,1.42585458513433,-0.206754508890921,0.836201585075347,0.933273321760381,-0.0235762563573126
"ENSRNA050029894",39245.9139550155,0.172061344346342,1.28200581953748,0.134212607871326,0.893234456473649,0.957458504077646,0.0155873158177058
"ENSRNA050029895",8776.25379645861,0.132576787426656,1.08348425558192,0.122361526476868,0.902612706921522,0.961427435083844,0.0144694166515011
"ENSRNA050029900",117.064063700356,-0.469284887335146,1.33057307407292,-0.352693810268271,0.724318000234444,0.883095635177957,-0.0411662007433933
"ENSRNA050029905",3550.29074338044,0.0527246469057675,0.988497768027962,0.053338154734484,0.957462480372737,0.983435438910213,0.00631905515834459
"ENSRNA050029910",21213.6546181212,-0.0709309504187021,1.11156939565468,-0.0638115359202797,0.949120292645096,0.980520300167976,-0.00752305794556908
"ENSRNA050029918",9376.19151085328,0.734220803600378,1.09896993658618,0.668099080017735,0.504070349055339,0.760895404275475,0.0831556903706696
