"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","shrunk_log2FoldChange"
"ENSRNA050029505",12.1052069809341,-3.10828437251161,2.53734547196018,-1.22501425480321,0.220569849681746,0.471282852120588,-0.141787006411672
"ENSRNA050029543",15.0706550751247,1.78636364921032,1.49733299626699,1.19303031033438,0.232857502567427,0.483983014861057,0.155230268871047
"ENSRNA050029547",30.1316379495957,1.56406988550842,1.32777176695767,1.17796591585328,0.238810194664869,0.490532871121808,0.154935923514142
"ENSRNA050029557",22.7123326482931,1.64216755747245,1.41894106884968,1.15731906949719,0.247142025291711,0.498509120491998,0.149991868152077
"ENSRNA050029620",18.5794422001586,0.426360511354719,1.1742769921964,0.363083424258566,0.716542566463621,0.853770442864509,0.0428141396439934
"ENSRNA050029622",18.5682063687216,2.2658835104585,1.52569996538873,1.48514358121597,0.137505793534178,0.373768987788307,0.215253962948357
"ENSRNA050029624",11.8028197713681,-0.507504067776621,1.56736734971995,-0.323793951601264,0.746094035650439,0.870604999587312,-0.0355856774442639
"ENSRNA050029646",670.057672033285,0.906504162247784,1.00955278861098,0.897926460581644,0.369224756697003,0.612636649877955,0.11682395273386
"ENSRNA050029649",7115.97533404944,0.793440048399995,1.02872203599444,0.771287112201304,0.440536769659139,0.668053510317863,0.0981190226871982
"ENSRNA050029653",13845.7610947629,0.830421682119947,1.02812877480606,0.807702014056164,0.419262143905565,0.651402350196723,0.103255064292445
"ENSRNA050029658",182.587363261073,2.08089808858796,1.1957056581125,1.74030964432568,0.0818046614927536,0.291012341036676,0.288585415385604
"ENSRNA050029699",14.3065916174617,1.12110841573538,1.00987776562186,1.11014268647159,0.266937545424823,0.517306201952956,0.14993842644323
"ENSRNA050029701",5.69874792518473,0.894190646269913,1.02144260264686,0.875419376431726,0.381345760664774,NA,0.113175723956227
"ENSRNA050029703",11.3722490781549,-2.05144130738212,1.39937557471838,-1.465969068236,0.142656713826081,0.380738003192652,-0.212487926965871
"ENSRNA050029732",136854.28101712,0.97920324272798,0.979500312208873,0.999696713235115,0.317457303156546,0.565035175685653,0.133180330277734
"ENSRNA050029735",28636.7349312654,0.657521990904308,0.985746368668003,0.667029584692044,0.50475323626748,0.716827304185601,0.0849096694653369
"ENSRNA050029737",11401.8852677299,0.889366358475869,0.995254451750981,0.893607013674925,0.371532192424513,0.613896296455225,0.116615023122165
"ENSRNA050029739",360.842388368023,1.68434521255828,1.02021972329932,1.6509631936062,0.0987460907163725,0.318291954787637,0.261980053932705
"ENSRNA050029741",9463.59809467912,-0.622740709585343,1.12740039637583,-0.552368716196321,0.580695759614693,0.769734797231913,-0.0668733128859583
"ENSRNA050029745",536.894189588145,1.9701001236165,1.02005991041643,1.93135726980215,0.0534388855694675,0.234994645395869,0.351195360725823
"ENSRNA050029789",290.516156289402,1.20073635160631,1.29197208706956,0.929382580029112,0.3526908523061,0.59755452969611,0.115358607317214
"ENSRNA050029812",1946.53617277489,1.7186979303846,1.5516993248464,1.10762304453199,0.268024646845809,0.518053673540822,0.139719307837958
"ENSRNA050029894",72380.6092056212,0.887653922925907,1.00666569996574,0.881776266893882,0.377897808311744,0.619721868434629,0.114532820042626
"ENSRNA050029895",15870.1990723571,0.997803850687205,0.992000466205499,1.00585018322008,0.314487643032902,0.562656460170123,0.13373550265052
"ENSRNA050029897",41.5131911552566,1.47962627713122,1.45168354528924,1.01924850077185,0.308085006303575,0.556284495615122,0.126752200167315
"ENSRNA050029898",19.6200084452078,1.68314961577032,1.54782624013729,1.08742801493082,0.276847695775062,0.526062466110404,0.136428455297013
"ENSRNA050029900",179.890763994093,1.48481829707685,1.33950918757358,1.10847936755588,0.267654844898041,0.51780623664069,0.142786281535536
"ENSRNA050029905",8212.31582772074,0.782322375551523,0.992762287127634,0.788025880611381,0.430681567696119,0.660389250836799,0.101455016848392
"ENSRNA050029910",35961.8530917883,1.02630374285227,1.00902753038182,1.01712164628839,0.309095563999038,0.557049200285827,0.134969315172088
"ENSRNA050029911",12.6387287449284,1.40418896056955,1.37740960336444,1.01944182553955,0.307993258102907,0.556284495615122,0.127797149989651
"ENSRNA050029918",17429.1424602123,0.975984410818489,1.0093172309622,0.966974882503554,0.333556590194888,0.579058805937986,0.127198394665755
"ENSRNA050029920",14510.0295888108,0.810169521755362,0.998749314474377,0.811184057915213,0.417259979303927,0.650424304477601,0.104566802673138
"ENSRNA050029931",4.26633988080027,-1.29506087141047,1.07444792908421,-1.20532678816208,0.228077172115267,NA,-0.164516678289463
"ENSRNA050029932",19.3194368865371,-0.115103988939655,1.4648346401873,-0.0785781451242425,0.937368171441693,0.968745401159744,-0.00866567572247125
"ENSRNA050029935",291.270508369251,0.912240040546878,1.85250816992266,0.49243509710673,0.622411793188231,0.797677608523016,0.053257532322462
"ENSRNA050029936",237.997192693017,0.856394849161252,0.995047039630899,0.860657652404977,0.389426623022013,0.629367963211347,0.111794798012181
"ENSRNA050029937",708.524930630864,0.631446028269016,1.40673294336471,0.448874131545313,0.653522457955712,0.815958211009796,0.0509784052301075
"ENSRNA050029938",708.524930630864,0.631446028269016,1.40673294336471,0.448874131545313,0.653522457955712,0.815958211009796,0.0509784052301075
"ENSRNA050029954",763.898469244476,1.11845241594175,0.968398988288436,1.15495000456219,0.248110900487136,0.499511502405225,0.158777758043976
"ENSRNA050029959",28.4745507358004,0.208984390266348,1.00291687012547,0.208376582837023,0.834934939206438,0.919639939617657,0.0256313024409227
"ENSRNA050029968",40.3723597119359,0.983579489461229,1.39481923347796,0.705166279510418,0.480706763474506,0.698653363420576,0.0828367351569344
"ENSRNA050029990",93.5496792631683,2.88631066043324,1.18621138849232,2.43321779611454,0.0149652960845283,0.126438683904837,0.658911104548961
"ENSRNA050029993",6.06179205351309,0.660836540939965,1.70981721228128,0.386495431320558,0.699129785536754,0.84257615462218,0.0419796863674497
"ENSRNA050030007",7.38117129701456,0.759567667794798,1.15472868847642,0.657788860166789,0.5106738135377,0.720796659614277,0.0800370390666351
"ENSRNA050030010",11.763704410567,-0.908278253616343,1.654714997018,-0.548903137551282,0.583071924873617,0.771352217622407,-0.0610595712804497
"ENSRNA050030012",11.763704410567,-0.908278253616343,1.654714997018,-0.548903137551282,0.583071924873617,0.771352217622407,-0.0610595712804497
"ENSRNA050030014",4.50037410316356,-0.30043347855812,1.19422004232302,-0.251572966380392,0.801371156383886,NA,-0.0293489782800956
"ENSRNA050030024",44.7376201291873,1.17558844464973,1.09018232980256,1.07834112928856,0.280881548695637,0.530385745225492,0.142521719138648
"ENSRNA050030027",26.2928396917456,2.76776722376859,1.83504668946758,1.50828163645887,0.131482461087945,0.365570162515706,0.214337547688729
"ENSRNA050030029",16.7675089295728,0.0204507479481042,1.40213127561754,0.014585473060714,0.988362888839774,0.994439091031947,0.00162345990951566
"ENSRNA050030030",104.205755476103,0.402369137222497,1.02514305548568,0.392500475976853,0.694688459730631,0.84031755389959,0.0483064863227425
"ENSRNA050030031",80.9349079057007,-0.591031520498723,1.01215920641116,-0.583931378339538,0.55926648105449,0.754788452917458,-0.0731635202251391
"ENSRNA050030032",50.7862347390998,0.949150339992029,1.19711199508593,0.792866785971765,0.427855440367822,0.657994718613563,0.0974591681710577
"ENSRNA050030035",210.585030402688,0.165990477513027,1.20808282899967,0.137399914582407,NA,NA,0.0159152869619372
"ENSRNA050030039",51.782359866754,0.962537728197306,1.34018767842999,0.718211145863472,0.472627106565698,0.691836086641196,0.0852085157081896
"ENSRNA050030060",13074.6449515013,0.770347868049725,0.952033750288312,0.809160250691148,0.418422975532597,0.651145619553698,0.105702851861352
"ENSRNA050030062",48.6457861846645,1.00958345517509,1.0979600022311,0.919508409344211,0.357829709126893,0.602138981510877,0.117664979748049
"ENSRNA050030063",129.976888263873,0.992615084703752,1.05658950724688,0.939451961140684,0.347498745555358,0.592715990157793,0.121687802657124
"ENSRNA050030064",269.834835583802,1.08748643455041,1.03261212227993,1.05314126290646,0.292276253809849,0.541938190855537,0.13998187544563
"ENSRNA050030065",8915.86936205828,1.30908812514615,1.0049592708427,1.30262803988904,0.192701780108594,0.438632736610997,0.184177523994353
"ENSRNA050030066",15732.1107635817,1.03161641270789,1.01653488033794,1.01483621729236,0.310183906405349,0.557751131043768,0.134384701216206
"ENSRNA050030067",182.91824091934,0.984874239040857,1.3521407763731,0.728381435017899,0.466380124534381,0.687627696818874,0.0864004667599927
"ENSRNA050030068",2455.4396417128,0.825644845310753,0.992615459627197,0.83178721155607,0.405529063590785,0.641750375585728,0.107693745757742
"ENSRNA050030069",132.689821890244,1.37869438766932,1.15193121591331,1.19685478492413,0.231363160296098,0.482225058940977,0.161304615679057
"ENSRNA050030070",92.617197138292,0.544063146372005,1.26151128931926,0.431278856541659,0.666265622146236,0.824362549435173,0.0501508987302595
"ENSRNA050030071",40.7138403887908,0.703392043137113,1.36170246280446,0.516553404543646,0.605467949710027,0.786089602163348,0.0594862713665199
"ENSRNA050030073",127.045145840361,2.31125844949381,1.02601181681406,2.25266260253284,0.0242804306323249,0.161344813114735,0.506505673858272
"ENSRNA050030080",1460.72716575235,-0.207651597786615,1.15790771535627,-0.179333460717744,0.857675874857267,0.930635417010821,-0.0210517012158726
"ENSRNA050030084",2367.17838227924,1.10492903640816,1.16292933245621,0.950125691708583,0.342048390196245,0.587354101598357,0.120791644044935
"ENSRNA050030087",9149.228861375,0.328173657019813,1.13868666087036,0.288203654523337,0.773190851515326,0.885723071249185,0.0341441989088826
"ENSRNA050030095",12.1562615627155,0.824641358361223,1.03298125942992,0.798312022443004,0.424689443005407,0.655484787086935,0.10179896926198
"ENSRNA050030096",1177.03569730806,1.04389663563715,1.01311269722774,1.03038550251482,0.302829076011688,0.55127496130079,0.136934331480518
"ENSRNA050030103",22.10535831574,0.29844123528608,1.54411231625391,0.193276895822004,0.846742119631749,0.925700833691036,0.0211480630476757
"ENSRNA050030104",11.18876105121,-0.991589163770332,1.15055536075482,-0.861835247214706,0.388778185764279,0.628925030043864,-0.108075106374407
"ENSRNA050030107",11.763704410567,-0.908278253616343,1.654714997018,-0.548903137551282,0.583071924873617,0.771352217622407,-0.0610595712804497
"ENSRNA050030108",11.763704410567,-0.908278253616343,1.654714997018,-0.548903137551282,0.583071924873617,0.771352217622407,-0.0610595712804497
"ENSRNA050030109",11.763704410567,-0.908278253616343,1.654714997018,-0.548903137551282,0.583071924873617,0.771352217622407,-0.0610595712804497
"ENSRNA050030110",11.763704410567,-0.908278253616343,1.654714997018,-0.548903137551282,0.583071924873617,0.771352217622407,-0.0610595712804497
"ENSRNA050030126",21.8710570450546,0.468094131105716,1.11971380122956,0.418048014226224,0.675912012562907,0.830142243848913,0.0501528425599351
"ENSRNA050030127",159.983198816841,2.51429935429526,1.20198751305854,2.09178492037529,0.0364577599023318,0.196200949206556,0.431108281481393
"ENSRNA050030160",12.3585958732985,1.44309134625285,0.92797160596358,1.55510291153185,0.119921561664297,0.349098746435102,0.238961381140138
"ENSRNA050030166",3.59494195646943,0.824189903261047,1.55074048375381,0.531481516021279,0.595085146768955,NA,0.0597152399692433
"ENSRNA050030172",193.213156004534,1.1767221453575,1.62755164253492,0.723001417961,0.469679013048429,0.689705967558809,0.082820580728834
"ENSRNA050030173",66.9222952773207,0.460096503980544,1.19596495150706,0.384707347318803,0.700454251027339,0.843521158933588,0.0452006587084197
"ENSRNA050030174",30.2765000414449,-0.251467834688112,1.29885567095898,-0.19360721927052,0.846483444993345,0.925617491928172,-0.0220340504889349
"ENSRNA050030176",21.3181167121396,-0.227896712150954,1.31849813383233,-0.17284568426999,0.862772726576287,0.932724787616618,-0.0195828931181763
"ENSRNA050030178",20.1175251865113,2.36639914690156,0.921199757362405,2.56882302452736,0.0102044556778148,0.102870850015715,0.714745866770883
"ENSRNA050030187",41.9190421338923,0.55956863505674,1.20633619095398,0.463857952080695,0.642749519976513,0.80897784410837,0.054707299494159
"ENSRNA050030201",20142.2268816104,0.924468570990638,0.948006360048063,0.975171275162931,0.329475308159489,0.576129157259507,0.13045892133106
"ENSRNA050030202",13397.7765811769,0.752099368014643,0.914248416467044,0.822642243036091,0.410711468849691,0.645771949239608,0.108926064617564
"ENSRNA050030204",9.61928442419431,0.333189876336668,1.22304686894645,0.272426089953267,0.785294414169083,0.893398559064263,0.0316042778254833
"ENSRNA050030206",81.3621143212169,0.832327508742589,1.08866843973251,0.764537189070252,0.444547183546119,0.671352920292078,0.0957284371592551
"ENSRNA050030215",34.1433892210251,1.10239681630072,1.38668498092002,0.79498720435359,NA,NA,0.0949136082007073
"ENSRNA050030265",11.0080291602579,2.0202067121019,1.80453448404433,1.11951682273991,0.262919718132957,0.514085114141831,0.138259110908089
"ENSRNA050030267",115.440497133818,0.247058366862228,1.12361299137491,0.219878524686613,0.825965761854777,0.915022744082036,0.0260793859893523
"ENSRNA050030268",31.8489690180086,-0.229302855448198,1.22010144172615,-0.187937533393772,NA,NA,-0.0217409723846862
"ENSRNA050030290",308.080165135526,1.76775426946038,1.03845574433871,1.70229138708852,0.0887007585817598,0.301826491391387,0.276189049902033
"ENSRNA050030292",35.7082349618538,0.263343964529552,1.1473167265523,0.229530310536746,0.818456764982565,0.910695168471544,0.0270638717025412
"ENSRNA050030294",179.712344327119,0.775284095856718,2.75338163557372,0.281575240366261,NA,NA,0.0270814630866022
"ENSRNA050030298",35.6507474013653,0.358178862123914,1.42154214235892,0.251964997344045,NA,NA,0.0281400321644794
"ENSRNA050030300",146.36684460248,0.231414242908897,1.04976208727625,0.220444466145022,NA,NA,0.0267143322496075
"ENSRNA050030302",17.1177279238972,-0.0859576158624626,1.44432937993841,-0.0595138595506019,0.952542826719225,0.977048477404091,-0.00658196250145387
"ENSRNA050030304",38.956708976386,1.81007613774398,1.73955447937713,1.04054006885263,0.298089058372608,0.547347306424875,0.126463944394922
"ENSRNA050030331",1315.46124262993,0.780180049245058,1.77213512825529,0.44024862258284,0.659757047352352,0.820185360360938,0.0477421465145839
"ENSRNA050030346",48.4356144751718,-0.789182854793605,1.40281739528597,-0.562569909273707,0.573727786902681,0.765146330249261,-0.0647180375543338
"ENSRNA050030348",11.0530792686485,-1.80604454321266,1.47745081745679,-1.22240586412311,0.221554182771921,0.472460375800415,-0.160848858414562
"ENSRNA050030404",2956.05381500836,0.998601994123339,0.964110591353093,1.03577535925815,0.300306955686177,0.549295120206875,0.139362769975746
"ENSRNA050030422",620.910853548583,0.741781320267241,0.968134276226636,0.766196733740675,0.443559251559606,0.670709444240418,0.0991020443251442
"ENSRNA050030434",63.8218568052523,-0.128575301859882,1.2596055035537,-0.102075849539507,0.918696470144608,0.960010999143505,-0.0116803773205552
"ENSRNA050030457",10.153947374272,2.15564431558887,1.41527628883165,1.52312614335425,0.127727149321199,0.359813266008385,0.2261243814148
