"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","shrunk_log2FoldChange"
"ENSRNA050029646",353.222784724461,1.24316637445917,0.766605313618171,1.62165113178222,0.104878067837439,0.327500158979487,0.212239764602102
"ENSRNA050029649",2612.31390960954,0.527650360029472,0.724374813540044,0.728421737154039,0.466355460929127,0.713518712197832,0.0751144876336427
"ENSRNA050029653",7867.03283706086,1.17184263175433,0.792760322979191,1.47818022394278,0.139359545714091,0.385661475214562,0.182399465097101
"ENSRNA050029658",50.6689601767726,-0.0300253912785322,0.819095714570772,-0.0366567554248118,0.970758689621834,0.988143413666905,-0.00352074477329146
"ENSRNA050029699",5.20489235267014,-1.519084014319,0.749110724755474,-2.02784977456418,0.0425755825176489,0.194043285845913,-0.317836760015313
"ENSRNA050029701",3.13467095747388,-0.502985926605195,0.595159964839627,-0.845127287318007,0.398039774448868,NA,-0.0893458795371236
"ENSRNA050029732",65428.6639551062,0.697289964060272,0.680278419533481,1.02500673847402,0.305360008159117,0.582328528390586,0.112873551642708
"ENSRNA050029735",16559.0318991395,1.08819995737571,0.762124810916986,1.42785006049914,0.15333502031016,0.405461936562659,0.174540440614803
"ENSRNA050029737",4517.51728086557,0.285230374209279,0.691005789694093,0.412775664782129,0.679770982409814,0.847206457611231,0.040894309294324
"ENSRNA050029739",168.632239133747,0.937234779528139,0.793921916072386,1.18051254229728,0.237796425031478,0.510972029728056,0.132972049610624
"ENSRNA050029741",3126.47142253484,1.02809733806437,0.77912843503872,1.31954796132332,0.186985987017135,0.452730301477611,0.155199596562811
"ENSRNA050029745",183.940737580644,1.1526584598543,0.717176465426004,1.60721735224485,0.108006696843606,0.332846936609161,0.211705191676046
"ENSRNA050029789",80.5477967540407,-0.6908752173133,0.875497969329133,-0.789122581109692,0.430040365161438,0.687647871516184,-0.080176036345007
"ENSRNA050029812",586.005811140527,2.89919291452163,1.00588443177718,2.88223261334245,0.00394868111279611,0.0441050693216224,0.658960306165179
"ENSRNA050029894",39245.9139550155,0.791010777860818,0.903696830162277,0.875305469112663,0.381407719120325,0.649431289752825,0.0896940750511585
"ENSRNA050029895",8776.25379645861,0.752077984554086,0.76376155058769,0.984702599882629,0.324770175305323,0.599946692549029,0.106280230789691
"ENSRNA050029900",117.064063700356,1.09274416548551,0.937955166413698,1.16502814272419,0.24400760132524,0.517562014321824,0.125839363294969
