"","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_id"
"Solyc04g073960.3",108.882590922217,-1.55187875739826,0.316000146360523,9.50367521361861e-08,3.49312091519537e-06,"Solyc04g073960.3"
"Solyc06g074760.2",39.9649251499721,-1.21375510038084,0.24814419501951,9.63641035585539e-08,3.53545678301711e-06,"Solyc06g074760.2"
"Solyc03g120120.3",301.700715669144,-1.99597269871209,0.424095532624046,9.69424681150298e-08,3.55020944140533e-06,"Solyc03g120120.3"
"Solyc07g062480.1",103.447501225915,2.68746423452331,0.629484759055746,9.89057101831196e-08,3.60245716909294e-06,"Solyc07g062480.1"
"Solyc07g017220.3",679.142175240387,-1.01381263597082,0.212231200556711,1.05230144879416e-07,3.8121323348223e-06,"Solyc07g017220.3"
"Solyc01g102300.3",192.516126224053,-1.27363444529491,0.261228910100636,1.12785125249003e-07,4.07765793650081e-06,"Solyc01g102300.3"
"Solyc07g055710.3",491.743105249688,1.36252974157559,0.279035377299157,1.1634592986678e-07,4.19219985577224e-06,"Solyc07g055710.3"
"Solyc01g097910.2",268.577422178934,-1.00769480535618,0.212092981906081,1.17143662307683e-07,4.19897813680568e-06,"Solyc01g097910.2"
"Solyc01g103650.3",986.621813759299,1.77485617080357,0.370818397919853,1.17159453524218e-07,4.19897813680568e-06,"Solyc01g103650.3"
"Solyc02g092800.3",248.217455765448,-1.0768648080511,0.224853093259957,1.1689621054633e-07,4.19897813680568e-06,"Solyc02g092800.3"
"Solyc08g079850.2",96.1714018663801,1.72603326559093,0.359019150661728,1.17543891793465e-07,4.20527365631255e-06,"Solyc08g079850.2"
"Solyc01g067120.3",304.814124529185,-1.1828627271049,0.244709568740421,1.19759324599851e-07,4.27650232911243e-06,"Solyc01g067120.3"
"Solyc01g111080.3",174.603841707327,-1.09306350076465,0.228094368497784,1.19959478500076e-07,4.27650232911243e-06,"Solyc01g111080.3"
"Solyc08g080630.3",148.942894267411,2.01255375549077,0.432942102834104,1.20567831392148e-07,4.29059586554886e-06,"Solyc08g080630.3"
"Solyc08g008170.3",169.751347436904,1.09832153630494,0.229253882219942,1.22239940042144e-07,4.34242834625902e-06,"Solyc08g008170.3"
"Solyc09g055900.3",106.926359132516,-1.50452812060404,0.309283889524865,1.23229236472073e-07,4.36218502815552e-06,"Solyc09g055900.3"
"Solyc07g041000.3",7.32857309855209,-1.79413667714861,0.376487185914093,1.23584268103373e-07,4.36615860611049e-06,"Solyc07g041000.3"
"Solyc09g007730.3",66.0633193898056,1.75750824282525,0.367487949568271,1.23775025523239e-07,4.36615860611049e-06,"Solyc09g007730.3"
"Solyc04g011440.3",446.080738277446,-1.76838997412874,0.370419798139394,1.25749685642296e-07,4.42805973462783e-06,"Solyc04g011440.3"
"Solyc02g087840.3",23.3048903406294,-2.3688003005668,0.538718072989676,1.32783769650978e-07,4.65946112945993e-06,"Solyc02g087840.3"
"Solyc06g076670.3",923.554263430978,-1.42797514901313,0.294330443339506,1.35476810306931e-07,4.72106213356784e-06,"Solyc06g076670.3"
"Solyc07g062970.3",1068.75474534457,-1.26767452581375,0.262377249570852,1.37588244617114e-07,4.78635997077359e-06,"Solyc07g062970.3"
"Solyc09g072770.1",48.4050199823044,1.94993539227012,0.419128503210559,1.40597562480052e-07,4.8742101608833e-06,"Solyc09g072770.1"
"Solyc10g049970.2",631.324830691544,1.28193941689819,0.265476857275618,1.41500303074028e-07,4.89707749917024e-06,"Solyc10g049970.2"
"Solyc07g006380.3",233.401450756086,3.97652156447398,1.1978995189191,1.45592854135331e-07,5.03007078558119e-06,"Solyc07g006380.3"
"Solyc01g095960.3",30.347933853418,3.00923335573132,0.753934934313994,1.46503872356778e-07,5.05287841953804e-06,"Solyc01g095960.3"
"Solyc08g006580.3",273.511230536819,-1.5019856891004,0.311180897670319,1.47063372720908e-07,5.06350504845217e-06,"Solyc08g006580.3"
"Solyc08g078910.2",93.8488382759079,1.53404490784438,0.318514349237702,1.50330112819745e-07,5.1671486901285e-06,"Solyc08g078910.2"
"Solyc10g008880.3",452.936211825327,-1.08558940373457,0.229048045137,1.50915574328139e-07,5.17843526084731e-06,"Solyc10g008880.3"
"Solyc11g066100.2",103.586129020836,-2.11619040554657,0.467272724286633,1.53694477949146e-07,5.26482002525798e-06,"Solyc11g066100.2"
"Solyc07g006360.1",34.9223303835457,1.63019996977155,0.340694080240985,1.54311502199569e-07,5.27698179508273e-06,"Solyc07g006360.1"
"Solyc02g079220.3",984.367239844509,1.17765491172161,0.246726504389282,1.57383947816865e-07,5.36383667838799e-06,"Solyc02g079220.3"
"Solyc04g015980.3",53.1417075700071,1.43028166228023,0.296935050095157,1.58978435335887e-07,5.39990496548976e-06,"Solyc04g015980.3"
"Solyc04g005790.3",58.3201437178338,1.09228172411679,0.23101479205375,1.61728913630591e-07,5.48408043492822e-06,"Solyc04g005790.3"
"Solyc01g049925.1",31.324262923377,1.45643303922634,0.303005594270184,1.65351104984669e-07,5.57873024556316e-06,"Solyc01g049925.1"
"Solyc02g072393.1",9.7855391349425,2.53003995165229,0.596648563821328,1.66859814686958e-07,5.61083537132672e-06,"Solyc02g072393.1"
"Solyc04g074760.3",361.383604640124,2.10894806544024,0.467101763025194,1.66785576792558e-07,5.61083537132672e-06,"Solyc04g074760.3"
"Solyc05g018230.3",239.527015939634,2.52034447992832,0.59388691008696,1.68770758650292e-07,5.65620735563091e-06,"Solyc05g018230.3"
"Solyc12g011310.2",41.1637067364934,1.31491311709246,0.274163131903283,1.69424194251692e-07,5.66867461896607e-06,"Solyc12g011310.2"
"Solyc06g072770.3",61.8123866657543,-1.40324418545968,0.292336039432257,1.72003105284587e-07,5.73590487854661e-06,"Solyc06g072770.3"
"Solyc11g006115.1",5.60103346721298,-2.30666580725129,0.527113524569399,1.73322232297517e-07,5.77034116187864e-06,"Solyc11g006115.1"
"Solyc04g057980.3",331.905009606646,-1.19473644364614,0.251137697700163,1.74563387080704e-07,5.80207218247448e-06,"Solyc04g057980.3"
"Solyc05g006610.3",61.9678914704271,-1.55320607545283,0.325091607931134,1.7592314137642e-07,5.82803275263791e-06,"Solyc05g006610.3"
"Solyc12g088280.2",43.0841206881481,-1.61387819636173,0.339359739238888,1.80556952549288e-07,5.95217371235312e-06,"Solyc12g088280.2"
"Solyc12g008460.2",110.817672532279,-1.1504417661368,0.243357049117838,1.84467928692837e-07,6.05138928294973e-06,"Solyc12g008460.2"
"Solyc12g088050.2",293.744808605112,1.07378194729341,0.228917289501145,1.84281381261517e-07,6.05138928294973e-06,"Solyc12g088050.2"
"Solyc05g051850.3",1015.99236507183,-1.57304229884773,0.330377143653196,1.85424039838103e-07,6.07286343157573e-06,"Solyc05g051850.3"
"Solyc09g065760.3",86.332105456661,-1.53393296136354,0.321853301058091,1.89160136661133e-07,6.165151250208e-06,"Solyc09g065760.3"
"Solyc02g067860.3",473.148450738059,-1.12139544329968,0.238183458442793,1.89687128240516e-07,6.17233947822371e-06,"Solyc02g067860.3"
"Solyc04g071900.3",1991.58196573248,1.83307042812407,0.394261512204983,1.91261073292195e-07,6.20351133373816e-06,"Solyc04g071900.3"
"Solyc01g006690.3",23.3460896306541,1.95449801191083,0.427088994508665,1.95066271686783e-07,6.30662093790558e-06,"Solyc01g006690.3"
"Solyc01g099810.3",418.714345527151,-1.5017972076174,0.315520845684009,1.99679737534769e-07,6.43511883748051e-06,"Solyc01g099810.3"
"Solyc09g089860.3",73.9590364148845,-1.22121664220545,0.257908778051952,2.01663067749324e-07,6.4731595368887e-06,"Solyc09g089860.3"
"Solyc05g050220.3",27.5365125295127,-1.97098870540252,0.432466593626465,2.02800034248384e-07,6.4941149281891e-06,"Solyc05g050220.3"
"Solyc03g119370.2",94.4832514048021,-1.78895441192218,0.384080857799289,2.03671852027736e-07,6.51168006911534e-06,"Solyc03g119370.2"
"Solyc07g007250.3",133.943257540708,2.69098509958759,0.658435192200001,2.07855999274624e-07,6.63492161234465e-06,"Solyc07g007250.3"
"Solyc01g006400.3",418.277085950132,2.33044591232057,0.539945018877603,2.09228281938094e-07,6.66815831455236e-06,"Solyc01g006400.3"
"Solyc06g065010.3",63.1108898213,1.97244175907088,0.433748744192996,2.11202249140003e-07,6.72043554846437e-06,"Solyc06g065010.3"
"Solyc11g006640.2",56.0014189691188,-1.03620187058091,0.223272158570183,2.11827911643361e-07,6.72971261249302e-06,"Solyc11g006640.2"
"Solyc09g011130.2",172.942611588999,-1.02965450973176,0.222068370599509,2.1266761299511e-07,6.74574970227953e-06,"Solyc09g011130.2"
"Solyc03g112210.1",340.14838411981,-1.48289263888772,0.312615777419546,2.17468875775616e-07,6.86004630798522e-06,"Solyc03g112210.1"
"Solyc04g058100.3",42.5123506629759,-1.66139567062716,0.35362975874361,2.176332832292e-07,6.86004630798522e-06,"Solyc04g058100.3"
"Solyc02g071475.1",499.126762705685,1.48219833152569,0.31261408814585,2.1971567617273e-07,6.90407667624202e-06,"Solyc02g071475.1"
"Solyc11g013240.2",37.4910192014987,1.26425673247807,0.267457583768428,2.21412494527774e-07,6.94655835635268e-06,"Solyc11g013240.2"
"Solyc09g005560.3",91.0038890987926,-1.44768916145351,0.305281307118918,2.22252834691905e-07,6.96207868796943e-06,"Solyc09g005560.3"
"Solyc12g042910.2",50.5574135718136,-1.37082313901851,0.289224093808664,2.25243954725294e-07,7.04481946595787e-06,"Solyc12g042910.2"
"Solyc08g013980.3",95.2234239747606,-1.31121092505557,0.277204327001526,2.28117660061843e-07,7.1236370681638e-06,"Solyc08g013980.3"
"Solyc01g099385.1",13.6971333658276,-1.89821491351092,0.415054538678105,2.28515871949226e-07,7.12502584024972e-06,"Solyc01g099385.1"
"Solyc07g056580.3",114.339061638712,-1.18901566884902,0.253398470024975,2.32758324723704e-07,7.2460868262517e-06,"Solyc07g056580.3"
"Solyc08g067260.3",182.064066716653,1.10892336493423,0.238319633038973,2.37698542476841e-07,7.37707864802546e-06,"Solyc08g067260.3"
"Solyc02g082830.2",173.208839898917,1.22658327283306,0.261087129896731,2.4055459358884e-07,7.45423172933294e-06,"Solyc02g082830.2"
"Solyc04g009860.3",554.429051101617,1.90277986365956,0.417541615913076,2.42648775701694e-07,7.50757548415287e-06,"Solyc04g009860.3"
"Solyc02g067470.3",147.841091339901,-1.05987197395253,0.229412353118165,2.47233590422165e-07,7.61434094538722e-06,"Solyc02g067470.3"
"Solyc03g093800.1",185.007298095688,-1.14705389334882,0.246030662777742,2.46918466646065e-07,7.61434094538722e-06,"Solyc03g093800.1"
"Solyc00g021640.3",68.8571683097589,-2.33100499547554,0.545645613860833,2.51317943146362e-07,7.72831452038783e-06,"Solyc00g021640.3"
"Solyc11g008830.2",32.2980370355031,1.99450980680846,0.44389678606667,2.52134188772937e-07,7.74159577784221e-06,"Solyc11g008830.2"
"Solyc11g069620.2",72.691105001325,-1.48138589833256,0.315102888896266,2.62961125675064e-07,8.04948783183455e-06,"Solyc11g069620.2"
"Solyc08g078020.1",491.499188878386,-1.264089048877,0.269734210815936,2.65758793003172e-07,8.11047516465135e-06,"Solyc08g078020.1"
"Solyc04g010250.3",1854.16917475494,1.29036063381999,0.275080087602404,2.67529711387873e-07,8.15216860328977e-06,"Solyc04g010250.3"
"Solyc03g096540.3",63.0718838395092,3.52365066586679,1.00867935115545,2.70721949902081e-07,8.2081699432987e-06,"Solyc03g096540.3"
"Solyc07g055930.3",504.494246223126,-1.35139961431985,0.287718163323643,2.70997567882715e-07,8.2081699432987e-06,"Solyc07g055930.3"
"Solyc11g012260.2",170.388902171689,1.79718630450321,0.391756008187546,2.72829068175849e-07,8.23886520419484e-06,"Solyc11g012260.2"
"Solyc12g089240.2",80.9139140909181,1.62030209799923,0.347575966802108,2.72517467909424e-07,8.23886520419484e-06,"Solyc12g089240.2"
"Solyc03g064040.1",10.9541476215252,-2.58147205813415,0.632565974406068,2.79826821945452e-07,8.42492054951464e-06,"Solyc03g064040.1"
"Solyc03g094110.3",72.0868822012685,-1.73292663800502,0.376210083652042,2.87287532877692e-07,8.58537906116095e-06,"Solyc03g094110.3"
"Solyc02g031950.3",58.770277645346,-1.86540139103437,0.411154121310538,2.90430703195395e-07,8.63109664414457e-06,"Solyc02g031950.3"
"Solyc01g107460.2",181.492442054547,-2.47957836487447,0.59944647603708,2.92171661167481e-07,8.66704211963977e-06,"Solyc01g107460.2"
"Solyc03g112960.1",69.537731096374,1.44476519127265,0.308821929858447,2.95816963309722e-07,8.7622724632124e-06,"Solyc03g112960.1"
"Solyc03g115230.3",78.9075348780394,-1.52881806436176,0.328031640090309,3.04360218387992e-07,8.9888907899867e-06,"Solyc03g115230.3"
"Solyc07g043170.3",40.5613027697165,1.47547820099472,0.315999146368586,3.04061600898047e-07,8.9888907899867e-06,"Solyc07g043170.3"
"Solyc09g015880.3",15.1485045079375,-2.19363903205009,0.508384272908757,3.09202193156973e-07,9.11852207110945e-06,"Solyc09g015880.3"
"Solyc01g005510.3",5.0034248282962,-3.7603591983479,1.16838626427673,3.10775022453974e-07,9.15150658226307e-06,"Solyc01g005510.3"
"Solyc06g076020.3",6622.88598058945,-1.31682729981441,0.282636127925687,3.14728672230049e-07,9.25440133731042e-06,"Solyc06g076020.3"
"Solyc08g082790.3",51.9235029241499,-1.71736231812058,0.374114766308483,3.17149780101924e-07,9.31199835395475e-06,"Solyc08g082790.3"
"Solyc02g090110.3",1149.08024998176,1.00914510386757,0.222364630230897,3.18679389754273e-07,9.34329005593969e-06,"Solyc02g090110.3"
"Solyc07g053890.3",45.5244024362661,-1.3178747851376,0.283150781354218,3.21676986742337e-07,9.41746782988974e-06,"Solyc07g053890.3"
"Solyc07g045185.1",145.292289719361,-1.96895444117145,0.442806951029268,3.29715015461981e-07,9.62481136439887e-06,"Solyc07g045185.1"
"Solyc02g071130.3",120.320764453213,-1.6379154950836,0.355151075766141,3.30595503725091e-07,9.63654795373485e-06,"Solyc02g071130.3"
"Solyc08g006780.3",554.33048117899,1.30114958557829,0.280144960684372,3.31800551742223e-07,9.65596467966825e-06,"Solyc08g006780.3"
"Solyc05g013180.3",101.194795455868,-1.66311553758134,0.361603879642463,3.35755898821318e-07,9.74466183581987e-06,"Solyc05g013180.3"
"Solyc10g079150.2",116.640207932584,-1.46079082705216,0.314368423611759,3.38036142278017e-07,9.78264939333881e-06,"Solyc10g079150.2"
"Solyc12g011010.2",105.376013376036,2.52930315194652,0.622308236945651,3.41728513441606e-07,9.86116865005849e-06,"Solyc12g011010.2"
"Solyc02g083570.3",1228.00652533972,-1.31565007376501,0.283740839231571,3.47053247437755e-07,9.97196363750538e-06,"Solyc02g083570.3"
"Solyc03g121295.1",841.698492439787,-1.16512581810235,0.253715552995251,3.50158401779163e-07,1.00325612071634e-05,"Solyc03g121295.1"
"Solyc02g081330.3",366.036984561052,-1.24229561901891,0.269316507728694,3.59607586702993e-07,1.02515597786992e-05,"Solyc02g081330.3"
"Solyc05g005290.3",159.721634187021,-1.27530599143598,0.275982075238093,3.59837789868946e-07,1.02515597786992e-05,"Solyc05g005290.3"
"Solyc08g068710.1",1031.19463407611,1.74079771399278,0.383115797397228,3.71055995862028e-07,1.05159203134511e-05,"Solyc08g068710.1"
"Solyc09g082680.3",746.553185261093,-1.03857912290505,0.229812306650265,3.72249587106077e-07,1.05159203134511e-05,"Solyc09g082680.3"
"Solyc03g098790.2",418.172618404171,2.21749556911628,0.521574012718719,3.75815331531352e-07,1.05869544163699e-05,"Solyc03g098790.2"
"Solyc01g111075.1",2045.84934826951,-1.46202431514564,0.316336899209189,3.76938946243746e-07,1.06015388392615e-05,"Solyc01g111075.1"
"Solyc10g005080.3",1662.27223401424,-2.21318790420805,0.520325343658687,3.77385728713657e-07,1.06015388392615e-05,"Solyc10g005080.3"
"Solyc04g075000.1",22.4129426411839,1.38484571409151,0.299612882549735,3.80663360061531e-07,1.06638684260909e-05,"Solyc04g075000.1"
"Solyc10g005750.3",51.3658634740641,-1.2815572359965,0.278057412777929,3.81665219522263e-07,1.06770845161353e-05,"Solyc10g005750.3"
"Solyc11g063610.2",44.8504763979237,-2.25368629232769,0.534405561232848,3.90821766345468e-07,1.09029529331446e-05,"Solyc11g063610.2"
"Solyc05g014140.2",17.7391858818177,1.48338526797052,0.321896859082593,3.95448010579118e-07,1.10167549503245e-05,"Solyc05g014140.2"
"Solyc08g006990.2",135.625750325074,-1.9705186289447,0.448071329141575,4.03479661680563e-07,1.1209499786993e-05,"Solyc08g006990.2"
"Solyc02g031740.3",1301.31498808866,-1.14262882190683,0.251335429929926,4.12200165213527e-07,1.14148724665652e-05,"Solyc02g031740.3"
"Solyc07g064020.3",540.509403663287,-1.41687798992691,0.30776615361783,4.12572095902069e-07,1.14148724665652e-05,"Solyc07g064020.3"
"Solyc09g065020.3",82.4427791487579,-1.24555716406598,0.27194734348467,4.1684063509756e-07,1.15013754412809e-05,"Solyc09g065020.3"
"Solyc05g050820.3",155.168308393485,-1.23143818089997,0.269296653951752,4.2297028909615e-07,1.16105476272853e-05,"Solyc05g050820.3"
"Solyc06g074570.1",68.2439355222869,-2.36110831543323,0.572489361815227,4.22125241094936e-07,1.16105476272853e-05,"Solyc06g074570.1"
"Solyc11g010930.2",82.6874684096611,-1.39277988920081,0.302917134946269,4.23387873125362e-07,1.16105476272853e-05,"Solyc11g010930.2"
"Solyc12g009450.2",48.0776763132331,1.41039334506452,0.306757066347329,4.23679500846723e-07,1.16105476272853e-05,"Solyc12g009450.2"
"Solyc05g015890.3",4.77134124576557,-3.30350340868056,0.943689000093844,4.259435292633e-07,1.16567317478551e-05,"Solyc05g015890.3"
"Solyc09g092710.3",23.9500510286276,1.74051991976884,0.386009430551724,4.30876015249512e-07,1.17757187234134e-05,"Solyc09g092710.3"
"Solyc06g060880.3",147.762739620681,-1.31345710632667,0.286451699799859,4.34347269247793e-07,1.18545022997141e-05,"Solyc06g060880.3"
"Solyc06g059840.3",10.4859201898742,1.88850534537431,0.42638004100026,4.35201526676691e-07,1.18617444523977e-05,"Solyc06g059840.3"
"Solyc07g019510.3",21.8650583044699,-2.2954742043976,0.551660432921799,4.36543503950403e-07,1.18822422386068e-05,"Solyc07g019510.3"
"Solyc03g114450.3",855.663955910247,-1.25316142947304,0.274215351486422,4.3965951519207e-07,1.19348004784349e-05,"Solyc03g114450.3"
"Solyc01g098110.3",1331.11708019055,-1.2292658801315,0.269600637199028,4.46912292031957e-07,1.20828287061848e-05,"Solyc01g098110.3"
"Solyc08g082440.3",754.547172052109,-1.42012000425338,0.310470580307795,4.68888621932134e-07,1.26599927921676e-05,"Solyc08g082440.3"
"Solyc10g012370.3",303.380465661765,1.14861432701725,0.254221866474495,4.71860013835222e-07,1.27061556131939e-05,"Solyc10g012370.3"
"Solyc03g033440.1",4.93508095536048,-2.56847695771576,0.649568490481864,4.73497406661366e-07,1.2733223985278e-05,"Solyc03g033440.1"
"Solyc01g094170.3",160.056963142801,-1.28275991766096,0.281393961205683,4.76128899455163e-07,1.2769891202165e-05,"Solyc01g094170.3"
"Solyc00g030100.1",9.82329985864824,-2.65917827947861,0.68336595414094,4.7816511456037e-07,1.28074491189827e-05,"Solyc00g030100.1"
"Solyc02g031790.2",104.66478518144,2.02603896623435,0.469097795789876,4.83126889330328e-07,1.29060236139144e-05,"Solyc02g031790.2"
"Solyc12g100010.1",167.434718638469,1.29355875097276,0.284006208255984,4.88752367888167e-07,1.30390068794748e-05,"Solyc12g100010.1"
"Solyc10g005950.3",254.541906906778,1.19871961642134,0.264826652508279,4.94830620638279e-07,1.3183701535577e-05,"Solyc10g005950.3"
"Solyc07g006040.3",46.30946805016,-1.97082962908501,0.453392685113989,4.98310941358587e-07,1.32588890103628e-05,"Solyc07g006040.3"
"Solyc11g007200.2",2082.65927865608,-1.41327727489036,0.3100703044972,5.03029829445792e-07,1.33316142430226e-05,"Solyc11g007200.2"
"Solyc06g007620.3",571.146050077971,-1.24786476771774,0.275067771966952,5.05453663859932e-07,1.33782492739379e-05,"Solyc06g007620.3"
"Solyc03g112010.3",43.7460667993812,-1.75991040761521,0.394699260146407,5.12525793540553e-07,1.3547630621383e-05,"Solyc03g112010.3"
"Solyc08g008305.1",8.97713828357041,-2.38802206177244,0.589004875417416,5.16770180889546e-07,1.3624064114499e-05,"Solyc08g008305.1"
"Solyc09g091000.3",199.114036825899,2.00756599726246,0.465505293891519,5.2088109860844e-07,1.3714492925714e-05,"Solyc09g091000.3"
"Solyc04g077350.1",28.787399968571,-1.69799990017414,0.378992729262274,5.26739129576684e-07,1.3832567859105e-05,"Solyc04g077350.1"
"Solyc01g091130.3",90.9565744934447,-1.48035349847658,0.32598273445802,5.28675514122958e-07,1.38653414133654e-05,"Solyc01g091130.3"
"Solyc12g014350.2",509.622211164439,1.563725204888,0.34583164758023,5.36488146630441e-07,1.40457077158712e-05,"Solyc12g014350.2"
"Solyc09g097780.3",6852.72202155943,1.76081522818668,0.396059739153256,5.40321793109332e-07,1.40609322439382e-05,"Solyc09g097780.3"
"Solyc11g013235.1",8.11129683900995,2.04143829880741,0.476790601349869,5.40198658759829e-07,1.40609322439382e-05,"Solyc11g013235.1"
"Solyc12g014430.2",83.6152931713057,1.82947810363711,0.414729251357044,5.38771854184388e-07,1.40609322439382e-05,"Solyc12g014430.2"
"Solyc01g065495.1",133.709225581148,-1.06438988967274,0.239368457841678,5.45677151478831e-07,1.41636974034621e-05,"Solyc01g065495.1"
"Solyc12g094660.2",579.832955237735,1.73675871122421,0.390034116943873,5.50246594287006e-07,1.42639213669612e-05,"Solyc12g094660.2"
"Solyc09g065430.3",22.836313897109,-2.23297367639868,0.538724692840835,5.53204238306043e-07,1.43221590847819e-05,"Solyc09g065430.3"
"Solyc01g109655.1",1966.45763984967,1.59596971051296,0.354316910382737,5.55854988973047e-07,1.43585578598592e-05,"Solyc01g109655.1"
"Solyc08g061610.3",520.236019164714,1.21193946481592,0.269080168783514,5.56035901632914e-07,1.43585578598592e-05,"Solyc08g061610.3"
"Solyc12g088820.2",170.857908054999,-1.30400747081667,0.288113815530324,5.57511388682548e-07,1.4378225852553e-05,"Solyc12g088820.2"
"Solyc07g045460.3",121.834991948892,-1.78161714491054,0.403143073403739,5.78212275031487e-07,1.48930327924351e-05,"Solyc07g045460.3"
"Solyc12g049030.1",930.112159453931,1.70561851717125,0.382905673990669,5.7928154657324e-07,1.4901518404953e-05,"Solyc12g049030.1"
"Solyc01g059965.1",3835.95841775903,2.03482794153332,0.476827143868813,5.82438008943387e-07,1.49636050716042e-05,"Solyc01g059965.1"
"Solyc01g108440.2",164.096889765595,1.25353041171574,0.278588356145936,5.96733097281569e-07,1.52537526144749e-05,"Solyc01g108440.2"
"Solyc03g112030.2",32.6418115504124,2.51051385357129,0.638454333107703,5.96760850968437e-07,1.52537526144749e-05,"Solyc03g112030.2"
"Solyc07g045180.3",14.8943032420636,-1.72096372390001,0.387637562967716,5.99131413666933e-07,1.52949365450943e-05,"Solyc07g045180.3"
"Solyc06g005520.3",115.842046613525,1.38315628773406,0.306502466937583,6.098749079432e-07,1.55298361514437e-05,"Solyc06g005520.3"
"Solyc06g075780.2",470.87681568336,-1.39580667972725,0.309583824502012,6.21032331586924e-07,1.57939813419493e-05,"Solyc06g075780.2"
"Solyc12g006450.2",416.132143820634,1.09242971612151,0.246614497942643,6.23538329761517e-07,1.58377163153297e-05,"Solyc12g006450.2"
"Solyc12g038160.2",60.4068394961283,-1.02611267401273,0.233491015739767,6.31964804203903e-07,1.6031530335359e-05,"Solyc12g038160.2"
"Solyc02g094150.3",115.861046271641,-1.13101903172405,0.254650634108486,6.38712556308114e-07,1.61417168245396e-05,"Solyc02g094150.3"
"Solyc03g116690.3",121.159457276689,-1.16272835045945,0.261496627057227,6.61121142448857e-07,1.66453775640061e-05,"Solyc03g116690.3"
"Solyc10g079140.2",630.852099288318,-1.07481455145465,0.243906449034712,6.65094952587864e-07,1.67036689962902e-05,"Solyc10g079140.2"
"Solyc00g013150.1",13.6530215381256,-2.27334749543659,0.558809437402921,6.68696302841657e-07,1.67732016585762e-05,"Solyc00g013150.1"
"Solyc11g042710.2",57.5787991246785,-1.47778439249557,0.329506219319069,6.7200999591903e-07,1.68353548977626e-05,"Solyc11g042710.2"
"Solyc08g007210.3",17.992345854829,1.45535094287257,0.324455424493001,6.77192463478527e-07,1.69441125458192e-05,"Solyc08g007210.3"
"Solyc03g007360.3",527.835433408685,-1.73796372746628,0.39488819413549,6.80468254232481e-07,1.70049523284747e-05,"Solyc03g007360.3"
"Solyc11g012410.2",1202.52396475608,-1.41133870009128,0.314621144802991,6.83559019347523e-07,1.70610232561311e-05,"Solyc11g012410.2"
"Solyc09g010530.3",15.2347380987462,-2.59898214412392,0.677954558876022,6.86189609741843e-07,1.71054840586884e-05,"Solyc09g010530.3"
"Solyc01g105320.3",71.8506740225881,-1.76594839750192,0.402939875522809,6.94817717080112e-07,1.72778005647255e-05,"Solyc01g105320.3"
"Solyc09g059020.3",71.8998943691019,1.0098824056107,0.231383353630735,6.9703523836675e-07,1.73115706179816e-05,"Solyc09g059020.3"
"Solyc08g007790.3",301.008367370733,1.54722111970998,0.346693175310904,6.98887630266252e-07,1.73362003064321e-05,"Solyc08g007790.3"
"Solyc01g067660.3",1529.04283945138,-1.44953271754299,0.323942995094155,7.10329077448184e-07,1.75551512613022e-05,"Solyc01g067660.3"
"Solyc10g084060.2",91.4284966556993,-1.53566431555824,0.344558287735742,7.24093639942075e-07,1.7851522760971e-05,"Solyc10g084060.2"
"Solyc07g064470.3",6.45245436016654,-1.89002518436552,0.439674510339653,7.42229434513914e-07,1.82539502685949e-05,"Solyc07g064470.3"
"Solyc10g050110.1",78.4579108953446,1.10808938781842,0.252011720393602,7.41535077750614e-07,1.82539502685949e-05,"Solyc10g050110.1"
"Solyc00g013155.1",18.6837328765048,-2.26136722142993,0.558939059019749,7.53155654891659e-07,1.84775410485113e-05,"Solyc00g013155.1"
"Solyc12g005720.1",141.285609010362,1.61006594312648,0.363960536165423,7.64280710631739e-07,1.8704911389483e-05,"Solyc12g005720.1"
"Solyc02g086600.3",726.430760948147,1.11413494301327,0.253824202772453,7.75076046828276e-07,1.89231293760184e-05,"Solyc02g086600.3"
"Solyc09g014500.3",113.132480782633,-1.15731367220277,0.262717662475552,7.8228525106483e-07,1.90529498512065e-05,"Solyc09g014500.3"
"Solyc04g081370.2",268.710476984931,1.04958479060017,0.240917032919158,7.85019028513886e-07,1.9096441150153e-05,"Solyc04g081370.2"
"Solyc01g109920.2",11.6932753347779,-2.88555610452891,0.802536372660015,7.91464004838953e-07,1.9229997569923e-05,"Solyc01g109920.2"
"Solyc11g069770.2",30.5430601719191,1.4526722496464,0.32672803026594,7.99233926789521e-07,1.934876172283e-05,"Solyc11g069770.2"
"Solyc03g083770.1",294.41850747232,2.4809211786736,0.640710928374016,8.04868299220139e-07,1.946177344885e-05,"Solyc03g083770.1"
"Solyc01g060010.2",2.29289049369456,2.83445798105427,0.782432753342343,8.13871977743137e-07,1.96388804548519e-05,"Solyc01g060010.2"
"Solyc02g082410.3",40.3759967327732,-1.87985393314768,0.439042369973331,8.14142844792042e-07,1.96388804548519e-05,"Solyc02g082410.3"
"Solyc02g067610.1",215.800505999156,1.57510840157194,0.356972238198315,8.36004377623731e-07,2.0094033620641e-05,"Solyc02g067610.1"
"Solyc06g061230.3",153.874311629932,1.57327231942317,0.35663550831199,8.41129453040122e-07,2.0193122101471e-05,"Solyc06g061230.3"
"Solyc04g082000.3",23.7253480648301,-1.33717219471279,0.301656738620883,8.43338140780261e-07,2.01979986106968e-05,"Solyc04g082000.3"
"Solyc02g062340.3",2525.65615408952,-1.23873299366662,0.280717182081738,8.49385588894592e-07,2.03186752155759e-05,"Solyc02g062340.3"
