"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0043565","sequence-specific DNA binding","16/347","173/9971",0.092485549132948,2.65756026053206,4.17597768722883,0.000342876937610143,0.0507814477513323,0.044996219526497,"101264826/101262661/101249882/101266046/101260537/101256052/101252588/101266622/101265313/101248097/101246806/101247484/101251289/101245481/101266295/101248880",16
"GO:0016887","ATP hydrolysis activity","20/347","257/9971",0.0778210116731518,2.23617667836598,3.81226048403633,0.000642803136092814,0.0507814477513323,0.044996219526497,"101256375/100134914/101250725/101256256/101264183/101252315/101267029/101055596/101255164/101254583/100736433/101260388/101254989/101249777/101264167/101248317/101252822/101247697/101267994/101264742",20
"GO:0005507","copper ion binding","7/347","47/9971",0.148936170212766,4.2796615365749,4.27926406798314,0.0011019699994,0.0573073660167556,0.050778678749024,"101251411/101263934/100147721/101262425/101263212/101261512/101253199",7
"GO:0052716","hydroquinone:oxygen oxidoreductase activity","4/347","15/9971",0.266666666666667,7.6626320845341,4.90324423985273,0.00145081939282926,0.0573073660167556,0.050778678749024,"100147721/101262425/101263212/101261512",4
"GO:0004311","geranylgeranyl diphosphate synthase activity","2/347","3/9971",0.666666666666667,19.1565802113353,5.97207392099916,0.00353961252807388,0.0932097965726122,0.0825909589883906,"543964/543988",2
"GO:0016655","oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor","2/347","3/9971",0.666666666666667,19.1565802113353,5.97207392099916,0.00353961252807388,0.0932097965726122,0.0825909589883906,"101247812/101250560",2
