"","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_id"
"Solyc12g017480.2",192.386849010424,0.938914799707034,0.226522561293358,1.58285626139905e-06,3.29698974323678e-05,"Solyc12g017480.2"
"Solyc01g103370.3",553.974310785706,0.472979455297801,0.107250577515576,1.58860235214111e-06,3.30554014223411e-05,"Solyc01g103370.3"
"Solyc11g071940.1",51.2120310445978,-1.72596419727729,0.411577498768901,1.59311777535538e-06,3.31151478134243e-05,"Solyc11g071940.1"
"Solyc06g054570.1",75.2046921929097,-1.55085396726175,0.36434384820621,1.60427979429121e-06,3.33127872336222e-05,"Solyc06g054570.1"
"Solyc10g081440.2",471.077940624949,0.532637125076609,0.123477649535951,1.60661808980865e-06,3.332698410394e-05,"Solyc10g081440.2"
"Solyc07g054470.1",24.7013475983033,-1.73720988877132,0.415294580645899,1.62443253078163e-06,3.36618518878637e-05,"Solyc07g054470.1"
"Solyc00g007300.3",117.412025446341,-1.15467543713854,0.273068789867504,1.6334406750281e-06,3.38104064846119e-05,"Solyc00g007300.3"
"Solyc01g090380.3",118.786899144662,-0.717274794509953,0.173909093204893,1.63536344844819e-06,3.38104064846119e-05,"Solyc01g090380.3"
"Solyc03g120340.3",64.2574668255017,0.872530467733468,0.211997839178411,1.6366371920612e-06,3.38104064846119e-05,"Solyc03g120340.3"
"Solyc05g009630.3",324.556744866002,1.50854300869494,0.354155775608172,1.64589235967325e-06,3.38973046099578e-05,"Solyc05g009630.3"
"Solyc05g018510.3",92.907708048923,1.05633364643487,0.252314939520765,1.64413752307935e-06,3.38973046099578e-05,"Solyc05g018510.3"
"Solyc08g077230.3",246.490344754317,-1.0377723989796,0.248376130553714,1.64477661935378e-06,3.38973046099578e-05,"Solyc08g077230.3"
"Solyc08g082620.3",59.8748681239301,1.49636612242995,0.351156890869287,1.64939777030746e-06,3.39348007043237e-05,"Solyc08g082620.3"
"Solyc01g028830.3",374.805165514529,-0.726367801593938,0.176632422509113,1.69754505244977e-06,3.48897473943299e-05,"Solyc01g028830.3"
"Solyc04g080340.3",380.19271777223,0.411168233292356,0.0915241522140525,1.71495968348825e-06,3.51400996386778e-05,"Solyc04g080340.3"
"Solyc06g064610.1",20.4296972641113,-1.89352159732642,0.463886316929399,1.71248459979561e-06,3.51400996386778e-05,"Solyc06g064610.1"
"Solyc07g006370.1",62.8718661071115,1.78255869467184,0.429958581689626,1.71431443346113e-06,3.51400996386778e-05,"Solyc07g006370.1"
"Solyc07g006060.3",17.2126070551208,1.19688064787252,0.282944395215154,1.72008968445706e-06,3.51805779844328e-05,"Solyc07g006060.3"
"Solyc12g013840.2",115.676070657328,-1.34987414713365,0.316945266316874,1.72042842392346e-06,3.51805779844328e-05,"Solyc12g013840.2"
"Solyc01g104140.3",482.743502128658,-0.693400190420069,0.168102667356789,1.72380871787743e-06,3.52139505025224e-05,"Solyc01g104140.3"
"Solyc03g118010.3",326.102004142366,0.974737706554588,0.235531554331664,1.73137291220211e-06,3.53326374848783e-05,"Solyc03g118010.3"
"Solyc06g007430.2",111.31153114989,0.88006548862995,0.214432738140866,1.7357557798728e-06,3.53862276499979e-05,"Solyc06g007430.2"
"Solyc10g079090.2",778.901104637558,-1.54488820650669,0.364715836995912,1.74981277087831e-06,3.56367328928522e-05,"Solyc10g079090.2"
"Solyc04g072370.2",19.2031440825044,-1.78875101445733,0.432469470530369,1.75676309952575e-06,3.57421437885329e-05,"Solyc04g072370.2"
"Solyc03g096800.3",626.60920710212,0.447214236759396,0.100972426536215,1.76480651816417e-06,3.5869558919135e-05,"Solyc03g096800.3"
"Solyc09g008250.3",51.2404577813241,1.39084564207513,0.327021535577544,1.76968569734571e-06,3.59324690684851e-05,"Solyc09g008250.3"
"Solyc11g011350.2",221.859402197608,-1.67299722921707,0.399456292748539,1.78128707254343e-06,3.61316054533433e-05,"Solyc11g011350.2"
"Solyc06g076820.1",123.589815350152,0.713988825919351,0.17387316949796,1.7842858132602e-06,3.61560209765463e-05,"Solyc06g076820.1"
"Solyc01g102610.3",177.193169978249,-1.66551366689118,0.397455336335659,1.78704057020829e-06,3.61754484071711e-05,"Solyc01g102610.3"
"Solyc07g042470.3",9.96056550401861,-1.75365762470603,0.422743301692025,1.79864228481441e-06,3.6373747892301e-05,"Solyc07g042470.3"
"Solyc03g044850.1",6.99910716126924,-2.10533269776204,0.536740260078332,1.81198717926913e-06,3.66024573882923e-05,"Solyc03g044850.1"
"Solyc07g041720.1",1399.13891720767,2.91158225821272,0.88130264657495,1.81358616192611e-06,3.66024573882923e-05,"Solyc07g041720.1"
"Solyc03g114500.3",392.548728849135,1.41154709402181,0.332598693835657,1.83064454105971e-06,3.69097520981228e-05,"Solyc03g114500.3"
"Solyc07g039510.3",38.1703627633474,1.23938221897935,0.293295332639684,1.83579049890475e-06,3.69764922289395e-05,"Solyc07g039510.3"
"Solyc11g068515.1",414.919308438429,-1.08799887329473,0.260782851529361,1.84867099834334e-06,3.71987325161154e-05,"Solyc11g068515.1"
"Solyc09g030370.3",10.4705461727619,1.73747022604888,0.418843561895104,1.85485670432815e-06,3.72859518349078e-05,"Solyc09g030370.3"
"Solyc07g006920.3",57.1396113477704,0.933324389972642,0.227361507139233,1.86131694526017e-06,3.73785103802895e-05,"Solyc07g006920.3"
"Solyc05g013530.3",955.300562811971,-1.16777074721171,0.278250660946527,1.8945150937234e-06,3.80072938424071e-05,"Solyc05g013530.3"
"Solyc11g012680.2",788.946132659639,-0.628465005316998,0.151291902395412,1.90504157691018e-06,3.81804452160447e-05,"Solyc11g012680.2"
"Solyc02g080260.3",25.4669450183061,1.62925366339637,0.389092667397543,1.90906996927604e-06,3.82231484305745e-05,"Solyc02g080260.3"
"Solyc04g007070.3",1533.48679832036,0.731727614398924,0.179201704040818,1.91449936700204e-06,3.82937897221003e-05,"Solyc04g007070.3"
"Solyc03g025830.3",91.6766896828672,-0.855357632150816,0.209873466035805,1.91784359145593e-06,3.83226246221283e-05,"Solyc03g025830.3"
"Solyc06g071290.3",172.09176986024,1.86625604875721,0.458856163575964,1.92602332613983e-06,3.84479304609598e-05,"Solyc06g071290.3"
"Solyc02g080780.3",390.281099640215,-0.539698973239274,0.126602857845199,1.92846969869567e-06,3.84586501694339e-05,"Solyc02g080780.3"
"Solyc01g098700.3",210.002481046547,0.436552706930172,0.098652486489799,1.94603636897357e-06,3.87705880750402e-05,"Solyc01g098700.3"
"Solyc03g006970.1",31.9765257647056,2.0056194172285,0.505094573385762,1.96539489129894e-06,3.91175730242522e-05,"Solyc03g006970.1"
"Solyc04g007470.3",66.3716308733378,-1.53884503833733,0.365772923154104,1.9678551558647e-06,3.91278761593552e-05,"Solyc04g007470.3"
"Solyc11g063500.1",305.774131340682,-1.89295427540008,0.46811426992457,1.97626388769006e-06,3.92563187631688e-05,"Solyc11g063500.1"
"Solyc08g016415.1",14.4066518344426,-2.52246568279046,0.704843208763821,1.99640097924957e-06,3.96172497773841e-05,"Solyc08g016415.1"
"Solyc06g059730.2",5.71757392978733,2.22365513480873,0.584551919257807,2.02076517001028e-06,4.00612717070346e-05,"Solyc06g059730.2"
"Solyc05g052410.2",55.2398359459188,-1.46414177982973,0.34824401571476,2.09971673727994e-06,4.15855403365708e-05,"Solyc05g052410.2"
"Solyc11g045150.1",770.230892701674,-2.13576043024261,0.554283380610782,2.14256946760346e-06,4.23925679926021e-05,"Solyc11g045150.1"
"Solyc12g096550.2",554.755799461713,-0.986945623418329,0.241308073661054,2.17077172920297e-06,4.2908424111488e-05,"Solyc12g096550.2"
"Solyc09g010400.3",287.851245899002,1.21114365734947,0.290050117656483,2.17854097833506e-06,4.30197768486517e-05,"Solyc09g010400.3"
"Solyc09g007540.3",686.139228519741,0.536659918270672,0.126598911362369,2.19195807997224e-06,4.32423307020577e-05,"Solyc09g007540.3"
"Solyc01g100110.3",461.385825514827,-0.688353614938929,0.168975794463576,2.19414298412936e-06,4.32430802214615e-05,"Solyc01g100110.3"
"Solyc11g021060.2",303.48578131535,3.32569089863866,1.20611357029175,2.19954616909219e-06,4.33071934876392e-05,"Solyc11g021060.2"
"Solyc06g062330.2",196.547432375759,2.01517906156341,0.512742097766355,2.22189206225202e-06,4.37044432791798e-05,"Solyc06g062330.2"
"Solyc07g009130.3",351.811257562831,-0.923183425647536,0.227412956820976,2.2253499558887e-06,4.37297549380587e-05,"Solyc07g009130.3"
"Solyc02g031750.3",45.4251511622302,-1.65997255092482,0.401491587978346,2.23063676451558e-06,4.37482820943261e-05,"Solyc02g031750.3"
"Solyc04g006970.3",632.973837584094,-1.95516521403911,0.492415861386747,2.22878360852883e-06,4.37482820943261e-05,"Solyc04g006970.3"
"Solyc08g077730.3",103.847797795176,0.976293134473006,0.239470219561747,2.2513533791658e-06,4.41116340108537e-05,"Solyc08g077730.3"
"Solyc03g025510.3",213.359332338822,0.594498499165836,0.143124236579229,2.25647142740674e-06,4.41689479988597e-05,"Solyc03g025510.3"
"Solyc02g090390.3",1159.06343565713,1.31572414761954,0.314252090509262,2.26118830208481e-06,4.42183056122254e-05,"Solyc02g090390.3"
"Solyc12g044940.2",2657.11780453818,0.551777546017722,0.131170072631225,2.29580167823653e-06,4.48516366663824e-05,"Solyc12g044940.2"
"Solyc04g014800.3",231.112962519176,-1.37564413644145,0.328605923064361,2.29905890059146e-06,4.48717484260787e-05,"Solyc04g014800.3"
"Solyc12g014610.2",325.071668522974,-1.12409537448513,0.271985757385335,2.30192394691052e-06,4.48841743839998e-05,"Solyc12g014610.2"
"Solyc08g079750.3",135.072882233068,-0.967184197131401,0.237897837129842,2.32495966436001e-06,4.52894947384325e-05,"Solyc08g079750.3"
"Solyc05g055300.1",76.7142337327624,0.763081130543489,0.189382558111355,2.33701631217555e-06,4.54803696230338e-05,"Solyc05g055300.1"
"Solyc01g009080.3",229.605024040491,-1.22091133154892,0.293464167822455,2.33979053349249e-06,4.54904062988472e-05,"Solyc01g009080.3"
"Solyc10g085820.2",211.399459864244,-0.486461664925373,0.113077571030775,2.3558571958173e-06,4.575860717276e-05,"Solyc10g085820.2"
"Solyc01g014470.1",11.2818767689778,-2.03228020959499,0.521192514909066,2.37647435589212e-06,4.61145919810974e-05,"Solyc01g014470.1"
"Solyc02g077610.3",86.6399872809886,1.01168010085636,0.24808018523105,2.38268568751017e-06,4.61906209026273e-05,"Solyc02g077610.3"
"Solyc03g093180.1",32.1001287939423,-1.7000746140012,0.41503584667262,2.41257972396318e-06,4.67251738462177e-05,"Solyc03g093180.1"
"Solyc10g045620.2",482.624360332109,0.286335975221865,0.0624700744560637,2.42200567379876e-06,4.68626688584578e-05,"Solyc10g045620.2"
"Solyc04g074400.1",3.60080133215663,2.615233877034,0.75955787557101,2.43424337400655e-06,4.70542514771976e-05,"Solyc04g074400.1"
"Solyc01g080110.3",228.749654959623,-0.502536346192822,0.117742424535316,2.44178244041557e-06,4.71095612211211e-05,"Solyc01g080110.3"
"Solyc01g098320.3",15.5709321092336,1.07420129503615,0.262093615904366,2.44115137128411e-06,4.71095612211211e-05,"Solyc01g098320.3"
"Solyc02g077350.1",15.467187307488,-1.73959432436711,0.427302345595578,2.46790490331458e-06,4.75679813995811e-05,"Solyc02g077350.1"
"Solyc06g062370.3",332.725889266441,2.86416706514278,0.886372172402821,2.47355016147676e-06,4.76312116180353e-05,"Solyc06g062370.3"
"Solyc02g093870.3",1497.65688178292,1.03910563120595,0.254671709676802,2.47776790719095e-06,4.76668588220058e-05,"Solyc02g093870.3"
"Solyc04g050730.3",53.7247313667777,2.43071417031855,0.679032648553091,2.5099843687598e-06,4.82307308097425e-05,"Solyc04g050730.3"
"Solyc09g082300.3",37.2659807266361,-2.14771951494783,0.565378376592255,2.51186757121536e-06,4.82307308097425e-05,"Solyc09g082300.3"
"Solyc10g085460.2",183.905359843552,0.748638406647185,0.186448750071468,2.52235965689102e-06,4.83860649610465e-05,"Solyc10g085460.2"
"Solyc12g100310.2",326.448960628209,0.428771093954354,0.0978797392815775,2.53094024813067e-06,4.85044704832045e-05,"Solyc12g100310.2"
"Solyc02g085210.1",29.6915143186528,1.39116094703334,0.334405084034522,2.54399589709407e-06,4.86620753649275e-05,"Solyc02g085210.1"
"Solyc06g054490.3",200.813541119286,0.495194944895058,0.115946309024112,2.54308476893755e-06,4.86620753649275e-05,"Solyc06g054490.3"
"Solyc07g055210.3",706.932553008905,0.49227964254868,0.115193986429435,2.56773001599929e-06,4.90694667763356e-05,"Solyc07g055210.3"
"Solyc03g083530.3",2644.92417384104,0.485646959687574,0.113368769442041,2.57360699693372e-06,4.91351584191838e-05,"Solyc03g083530.3"
"Solyc03g113950.3",1140.0086670005,1.25639906723542,0.303461586109784,2.61669934969367e-06,4.99105665734184e-05,"Solyc03g113950.3"
"Solyc10g018530.2",66.8379967090049,-1.3347191417485,0.321551142195146,2.61968826640833e-06,4.99131438007988e-05,"Solyc10g018530.2"
"Solyc10g054840.2",40.2680636836895,1.29096339572561,0.31139182806515,2.62179059384595e-06,4.99131438007988e-05,"Solyc10g054840.2"
"Solyc07g052695.1",120.574669371582,-1.31654897317448,0.317381314198172,2.6305828592434e-06,5.00332388582441e-05,"Solyc07g052695.1"
"Solyc02g092600.3",361.756183248486,-1.18128946876667,0.286845565518978,2.64400179886951e-06,5.02410228611601e-05,"Solyc02g092600.3"
"Solyc02g072180.3",106.857676611961,1.00229500975839,0.247591040785072,2.65238418239495e-06,5.03528013212056e-05,"Solyc02g072180.3"
"Solyc03g019780.3",1014.98333369718,0.580801869237065,0.140502418033039,2.66138104476528e-06,5.04760235439382e-05,"Solyc03g019780.3"
"Solyc02g079360.2",140.389847868724,-1.19529225939035,0.290089969878146,2.66503458848594e-06,5.04977673389311e-05,"Solyc02g079360.2"
"Solyc02g087300.1",579.720881235344,0.519484338836804,0.123087668776775,2.68078359022506e-06,5.07484427390162e-05,"Solyc02g087300.1"
"Solyc02g071180.3",622.39327301226,0.507083752025169,0.119604029081698,2.68498727698956e-06,5.07802945850927e-05,"Solyc02g071180.3"
"Solyc11g012320.2",1080.30401028763,-1.15238945875884,0.280894588628729,2.70978167438708e-06,5.12011467969085e-05,"Solyc11g012320.2"
"Solyc11g072050.1",112.421913001975,0.46692923997579,0.108527757975407,2.71855914082004e-06,5.13188549338305e-05,"Solyc11g072050.1"
"Solyc02g068080.3",244.386385459452,1.03157202181632,0.254467765880646,2.72471576255304e-06,5.13869146903964e-05,"Solyc02g068080.3"
"Solyc06g076140.3",15616.0635275345,-0.733224966145883,0.183218452394575,2.73115333063908e-06,5.14601406788891e-05,"Solyc06g076140.3"
"Solyc12g020050.2",208.906584169644,0.43613092443263,0.100239584624477,2.74494760804703e-06,5.16717146927882e-05,"Solyc12g020050.2"
"Solyc07g045420.3",342.714020621458,-0.629758995392255,0.154728039878376,2.74911238418247e-06,5.17017942504233e-05,"Solyc07g045420.3"
"Solyc02g065010.1",11.0277243210292,-1.41670951966544,0.342586298034966,2.78652115126997e-06,5.23564449896266e-05,"Solyc02g065010.1"
"Solyc05g008920.3",286.597007468428,-0.784177695270883,0.196891429852034,2.82216929788886e-06,5.29768257204822e-05,"Solyc05g008920.3"
"Solyc08g005580.3",88.6946773341377,-1.20363738970615,0.293023083820069,2.82905012670532e-06,5.30565434377081e-05,"Solyc08g005580.3"
"Solyc09g089530.3",78.8271295467916,3.2309432389659,1.1729799609628,2.84911300854697e-06,5.33831015982818e-05,"Solyc09g089530.3"
"Solyc01g079580.3",212.852795961735,-0.619412396921078,0.152107450065958,2.85502540815785e-06,5.33968249956126e-05,"Solyc01g079580.3"
"Solyc12g056300.2",20.7795542082463,1.61604314123558,0.395551264453721,2.85514747891345e-06,5.33968249956126e-05,"Solyc12g056300.2"
"Solyc11g056270.2",50.9093679703588,-1.86250668573658,0.47015286002108,2.85874808823582e-06,5.34145677117309e-05,"Solyc11g056270.2"
"Solyc10g078740.2",86.413204528223,1.42007017815536,0.344005043613148,2.86255032423789e-06,5.34360413631137e-05,"Solyc10g078740.2"
"Solyc02g077330.3",58.134730484319,2.11249486893789,0.558109050971274,2.88412877727886e-06,5.37890016962506e-05,"Solyc02g077330.3"
"Solyc03g096550.3",123.920082723751,3.031335779947,1.00781320537302,2.89477454282049e-06,5.38877530882535e-05,"Solyc03g096550.3"
"Solyc08g078290.1",140.861868622621,-1.22757541425929,0.298820078510794,2.89410836463852e-06,5.38877530882535e-05,"Solyc08g078290.1"
"Solyc07g045140.3",5.72697037513593,-2.3475263668327,0.651919635649044,2.89944518709487e-06,5.39248614574929e-05,"Solyc07g045140.3"
"Solyc06g076170.3",75.8959768039888,1.89309159947411,0.480753756978518,2.90419703210193e-06,5.39634101666025e-05,"Solyc06g076170.3"
"Solyc00g022100.1",57.4491193752835,-2.15359518002072,0.574577579020527,2.94177100267724e-06,5.45609130165055e-05,"Solyc00g022100.1"
"Solyc03g058970.3",500.075352474356,-0.543347498674502,0.130507540450677,2.9401364613883e-06,5.45609130165055e-05,"Solyc03g058970.3"
"Solyc03g077920.1",331.017620848843,-1.02024768679115,0.253221883031331,2.95790570647262e-06,5.48096934128533e-05,"Solyc03g077920.1"
"Solyc08g081520.1",49.7054090225522,-1.12773148420821,0.277055799937069,2.97480523744794e-06,5.50372808477773e-05,"Solyc08g081520.1"
"Solyc09g064820.1",56.6899429009518,-2.13387040077258,0.567550110313724,2.97565280723014e-06,5.50372808477773e-05,"Solyc09g064820.1"
"Solyc12g019460.2",437.427349997739,-0.462437769765598,0.107822775635232,2.98794301581387e-06,5.52138974536908e-05,"Solyc12g019460.2"
"Solyc07g042630.3",163.725039471564,-1.53268152965017,0.37407877063807,3.00544038407248e-06,5.54863246709329e-05,"Solyc07g042630.3"
"Solyc02g063160.3",103.167671655391,-0.819069765511719,0.206606680313596,3.04168671103906e-06,5.61040785107589e-05,"Solyc02g063160.3"
"Solyc08g067960.3",2586.21977239188,-0.826570603346692,0.208528215821347,3.05438445580883e-06,5.62867444729199e-05,"Solyc08g067960.3"
"Solyc06g053330.3",325.776516173181,0.258869875253048,0.0567573847047598,3.06269513120448e-06,5.63883046917008e-05,"Solyc06g053330.3"
"Solyc05g052240.3",224.617824570111,-1.38509705520278,0.336957818911775,3.07593725138321e-06,5.65803909747586e-05,"Solyc05g052240.3"
"Solyc10g008260.2",5.33022053943869,2.82633663296354,0.888047261125312,3.08025227962404e-06,5.66080669855724e-05,"Solyc10g008260.2"
"Solyc06g065820.3",32.4231641796656,-1.48521539123965,0.362317049107128,3.09717882237655e-06,5.68672523612658e-05,"Solyc06g065820.3"
"Solyc06g073180.3",885.824812275667,-1.43239138305194,0.348880295007451,3.10420471317992e-06,5.69443454762022e-05,"Solyc06g073180.3"
"Solyc02g079500.3",1577.25502642719,-1.15085997628497,0.283274802722418,3.16755920483982e-06,5.80536646987113e-05,"Solyc02g079500.3"
"Solyc02g086440.3",266.487594488988,-1.12408457532114,0.277460829254509,3.19247502159625e-06,5.8457119895447e-05,"Solyc02g086440.3"
"Solyc09g072600.2",12.2533398164187,-1.51064069073077,0.369732958379557,3.19698320469628e-06,5.84864992815555e-05,"Solyc09g072600.2"
"Solyc06g005230.2",212.799590313319,-0.591184420269044,0.144992278614031,3.22046976952729e-06,5.88627060778754e-05,"Solyc06g005230.2"
"Solyc02g077270.3",347.944526123122,-1.41826970642212,0.346286855955822,3.23787487652399e-06,5.90736193504947e-05,"Solyc02g077270.3"
"Solyc05g050735.1",36.6273297143537,-1.53439905961562,0.376361431839155,3.23625966006786e-06,5.90736193504947e-05,"Solyc05g050735.1"
"Solyc02g084230.2",250.165780995163,0.354317815441714,0.0798141297381703,3.242984137996e-06,5.91132909570275e-05,"Solyc02g084230.2"
"Solyc07g042830.3",659.939414373315,-1.34010482626404,0.327223017245497,3.24675899639714e-06,5.9128589245417e-05,"Solyc07g042830.3"
"Solyc02g079550.2",47.7178816234585,-1.39840996029712,0.341508220307402,3.26138117653442e-06,5.92876711712602e-05,"Solyc02g079550.2"
"Solyc11g006300.2",66.9254666875559,-1.76603009797063,0.443601050319745,3.2592947261287e-06,5.92876711712602e-05,"Solyc11g006300.2"
"Solyc03g120730.3",357.295854194707,-0.694167198223843,0.174449538423321,3.26931133742989e-06,5.93782407200295e-05,"Solyc03g120730.3"
"Solyc01g057260.3",209.631248802632,-1.62790676348129,0.402534776006062,3.27284434140998e-06,5.93888565087205e-05,"Solyc01g057260.3"
"Solyc02g069020.3",611.241829292756,-1.14948296970958,0.28357980739427,3.27895105062377e-06,5.94461134668443e-05,"Solyc02g069020.3"
"Solyc10g080220.2",253.070058445201,-1.28969001238143,0.31552787837117,3.28364771779097e-06,5.94777269170375e-05,"Solyc10g080220.2"
"Solyc09g091960.3",73.562798512843,-1.84594421081507,0.469481686717995,3.29515607051106e-06,5.96325548717284e-05,"Solyc09g091960.3"
"Solyc09g011240.3",371.314698065771,-0.812259484780215,0.205884284664102,3.29886379718134e-06,5.96460633777617e-05,"Solyc09g011240.3"
"Solyc08g078770.1",5.08243340352062,-1.5111719231574,0.370827108486325,3.32453036803031e-06,6.00562248187144e-05,"Solyc08g078770.1"
"Solyc10g085310.1",93.9741476897563,1.24437636229476,0.30529467997826,3.32757430352703e-06,6.00573491233346e-05,"Solyc10g085310.1"
"Solyc04g073970.3",69.0235364254711,1.44384559492318,0.353463233874244,3.34247316719716e-06,6.02722421966743e-05,"Solyc04g073970.3"
"Solyc02g090350.3",313.060928156414,1.04530701644282,0.260784136873244,3.35442602030134e-06,6.04336752244271e-05,"Solyc02g090350.3"
"Solyc10g053980.2",6.72248323020297,-1.43839704834176,0.352184083801625,3.35785606040695e-06,6.04414090873251e-05,"Solyc10g053980.2"
"Solyc04g015690.3",317.936430504893,0.710568406637784,0.17930494735818,3.37492418358736e-06,6.06943954516219e-05,"Solyc04g015690.3"
"Solyc05g008210.3",137.210642627334,1.19184441092054,0.293977643346805,3.44268768319303e-06,6.18578191925728e-05,"Solyc05g008210.3"
"Solyc06g065210.3",97.4201078484621,1.33263991771958,0.326774713046673,3.46042444723703e-06,6.21210955581535e-05,"Solyc06g065210.3"
"Solyc12g007140.2",39.1095796647857,1.31772371676517,0.323253869604003,3.46731221363911e-06,6.21893166581647e-05,"Solyc12g007140.2"
"Solyc11g065990.2",24.6146071338242,-1.89442652771846,0.487700844377879,3.49544155048476e-06,6.26380637988115e-05,"Solyc11g065990.2"
"Solyc10g054100.2",138.13412220703,-0.93467796781065,0.236365114396353,3.51498015768689e-06,6.29322047432261e-05,"Solyc10g054100.2"
"Solyc10g080420.2",155.768248765797,1.06187266515247,0.265267110978525,3.51923879740151e-06,6.29524936565376e-05,"Solyc10g080420.2"
"Solyc03g098320.3",213.418547943967,-2.13975480180192,0.577517468620434,3.52307371761135e-06,6.29651737534409e-05,"Solyc03g098320.3"
"Solyc12g099180.2",19.0203085084837,-0.822691533792333,0.209440378599324,3.55376628161075e-06,6.34574117413154e-05,"Solyc12g099180.2"
"Solyc04g077970.3",1820.19685784417,0.427150107138521,0.0991554441844028,3.56419448341888e-06,6.35872500310213e-05,"Solyc04g077970.3"
"Solyc08g074780.3",99.604785931444,-0.831233600615007,0.211688767892963,3.58261648030849e-06,6.38593461472332e-05,"Solyc08g074780.3"
"Solyc04g016470.3",66.0989347489831,-1.88047690873685,0.483929491272277,3.58959272757568e-06,6.39271235356581e-05,"Solyc04g016470.3"
"Solyc04g008590.3",230.206993909751,0.347379230466231,0.0784865927083966,3.60324149427242e-06,6.40981242828418e-05,"Solyc04g008590.3"
"Solyc08g016565.1",33.986144370076,-1.5400953219696,0.380625341391524,3.60555926980736e-06,6.40981242828418e-05,"Solyc08g016565.1"
"Solyc02g083360.1",190.03435791723,-0.6218743509211,0.154946540448273,3.64923148652367e-06,6.47601943626077e-05,"Solyc02g083360.1"
"Solyc09g075120.3",937.555164400895,1.04747767951676,0.262634753057418,3.64788866270425e-06,6.47601943626077e-05,"Solyc09g075120.3"
"Solyc04g049135.1",111.279081461703,-0.722207507501828,0.183424601217508,3.6816745639034e-06,6.51636986521462e-05,"Solyc04g049135.1"
"Solyc09g031705.1",52.1128373890223,-0.658316034436153,0.165516014043541,3.67912294937996e-06,6.51636986521462e-05,"Solyc09g031705.1"
"Solyc10g050450.2",54.6341259187042,-0.915850338047723,0.232608342501977,3.68029196328592e-06,6.51636986521462e-05,"Solyc10g050450.2"
"Solyc03g033330.3",34.9327121384354,0.875686644646159,0.223055098814093,3.69616802377187e-06,6.53627887048402e-05,"Solyc03g033330.3"
"Solyc08g082590.3",208.254513567963,-1.91112192890098,0.495663176288032,3.717302972193e-06,6.56788740929048e-05,"Solyc08g082590.3"
"Solyc03g031700.3",290.707478135487,-0.592326537301208,0.146538879466776,3.73363358586016e-06,6.59095948171738e-05,"Solyc03g031700.3"
"Solyc06g084170.3",107.821311986589,-1.64940965580283,0.412509423150093,3.74571262806583e-06,6.60649244785481e-05,"Solyc06g084170.3"
"Solyc04g054740.3",747.216171648968,-1.62382496216019,0.405211652692788,3.76358701723485e-06,6.632099879882e-05,"Solyc04g054740.3"
"Solyc08g078320.3",304.821210862541,0.329407421834492,0.0741915951021878,3.76681673249181e-06,6.632099879882e-05,"Solyc08g078320.3"
"Solyc06g051460.3",180.075519031629,-1.30511330574448,0.322146013797646,3.79605901163163e-06,6.67774852509033e-05,"Solyc06g051460.3"
"Solyc07g055550.2",312.851157072879,0.912296136901246,0.23223696383111,3.80371757237944e-06,6.68538214161141e-05,"Solyc07g055550.2"
"Solyc11g067020.2",157.345833408435,-0.435019178371033,0.101676551414938,3.8389795441773e-06,6.74147567382905e-05,"Solyc11g067020.2"
"Solyc12g056940.2",484.227157823791,-0.653660851434084,0.164603770185169,3.84425210465647e-06,6.74485417177618e-05,"Solyc12g056940.2"
"Solyc09g073040.3",46.5445229656728,-1.86156111025781,0.48024204233961,3.87088054439323e-06,6.78566370105904e-05,"Solyc09g073040.3"
"Solyc08g005230.3",1102.16069973367,-0.269511350769456,0.0598823826767245,3.88321602912044e-06,6.80136845726468e-05,"Solyc08g005230.3"
"Solyc07g053360.3",8.79379482830898,-2.09308512978136,0.56396608454375,3.88715789513152e-06,6.80235745644997e-05,"Solyc07g053360.3"
"Solyc01g101060.3",3281.37677965122,0.687359087741047,0.174318338630569,3.89148629781318e-06,6.80402057383272e-05,"Solyc01g101060.3"
"Solyc11g008200.1",412.448391329905,0.873309721326289,0.223231886807903,3.90704857273821e-06,6.82530549454406e-05,"Solyc11g008200.1"
"Solyc05g054120.1",89.3017114230164,0.963728352592297,0.244878005277547,3.9597030826013e-06,6.9112945831677e-05,"Solyc05g054120.1"
"Solyc02g067050.3",78.6398855469764,-3.04005148588726,1.06960331046267,4.00195245787588e-06,6.97898929926719e-05,"Solyc02g067050.3"
"Solyc02g083200.3",66.2406249845465,-2.05232633034194,0.550385885343724,4.06379437595088e-06,7.08070469899677e-05,"Solyc02g083200.3"
"Solyc02g021640.3",165.955986007761,0.716348387302951,0.182950743848473,4.08964270134483e-06,7.11958368975692e-05,"Solyc02g021640.3"
"Solyc03g114320.3",335.0875221211,-0.72514084360601,0.185393131076893,4.09428463533183e-06,7.12150959627407e-05,"Solyc03g114320.3"
"Solyc02g084820.3",81.5478269099611,0.450777310181035,0.106395507132006,4.11394896376619e-06,7.1495392604123e-05,"Solyc02g084820.3"
"Solyc11g071480.1",49.5513249495095,2.63962172539368,0.814332180853671,4.11915270015286e-06,7.15241152469646e-05,"Solyc11g071480.1"
"Solyc08g080940.3",3479.41639029171,-0.944927243315361,0.241241151587231,4.15899721300388e-06,7.21537656023463e-05,"Solyc08g080940.3"
"Solyc12g056850.2",261.125586891974,-0.504479289226183,0.121774433699014,4.20427480184335e-06,7.28765086563931e-05,"Solyc12g056850.2"
