"","VEG-05-Flt-SN05-Leaf-Red","VEG-05-Flt-SN010-Leaf-Blue","VEG-05-Flt-SN01-Leaf-Red","VEG-05-Flt-SN012-Leaf-Blue","VEG-05-Flt-SN03-Leaf-Red","VEG-05-Flt-SN04-Leaf-Red","VEG-05-Flt-SN06-Leaf-Red","VEG-05-Flt-SN07-Leaf-Blue","VEG-05-Gnd-SN01-Leaf-Red","VEG-05-Flt-SN08-Leaf-Blue","VEG-05-Gnd-SN02-Leaf-Red","VEG-05-Gnd-SN03-Leaf-Red","VEG-05-Gnd-SN04-Leaf-Red","VEG-05-Gnd-SN06-Leaf-Red","VEG-05-Gnd-SN07-Leaf-Blue","VEG-05-Gnd-SN08-Leaf-Blue","VEG-05-Gnd-SN05-Leaf-Red","VEG-05-Gnd-SN09-Leaf-Blue","VEG-05-Gnd-SN10-Leaf-Blue","VEG-05-Gnd-SN11-Leaf-Blue","VEG-05-Gnd-SN12-Leaf-Blue"
"ENSRNA050029739",4.77089288518978,4.78860703419561,5.32644497264733,5.73132871033589,5.4533376340768,6.01257540408783,6.60894081705071,4.53505165232037,6.1270757298209,5.7087717635464,5.85397467543346,5.51096435640851,5.50743499998818,8.61873891594309,7.81870648305683,7.98855375922655,6.07834700702145,6.40095706583249,8.37227857612276,7.46428797565093,6.96210967345649
"ENSRNA050029741",8.16719858905314,7.01653360637595,8.34559558427197,9.21498890527984,8.01092104787168,8.45050100506162,9.70407916059532,7.83368244320122,9.17315289520958,7.73894648958954,8.28510669895261,7.79249373914235,9.19456927348721,11.4214279152737,11.6633092234163,12.0215215238558,10.8315830370705,9.3041566881427,12.0303826985794,10.0321492155731,9.67758319285743
"ENSRNA050029745",4.68010037525097,5.26123572138606,5.68825891585085,6.08448079880178,5.23716733230176,5.80284340940768,6.40014882438401,5.3099690201186,5.72571823699756,5.80064215407388,5.58688427622886,5.55451730120391,5.5309877155262,7.52438169114577,7.50415136576819,7.6074601589207,6.35322625674542,6.52522153067277,8.00677482687323,6.7576157238723,6.63245205140331
"ENSRNA050029789",4.69362745438302,4.4699130337775,4.7330451898713,4.39536362615753,4.39255496274966,4.99448174038757,4.98224924821043,4.94713892822545,6.1997142033669,4.783086767341,4.89753177484693,4.89104549217086,5.11945968843862,5.89496499317818,6.24630337666272,5.76223019549408,6.10685565011578,4.67790866080435,3.51403358110168,4.58400461389091,4.86009802612546
"ENSRNA050029812",5.27673367220311,4.78605996491162,5.5829490105899,6.10464935270452,5.11907433000121,5.25003536542863,6.29046205340053,5.59151437222332,5.54407293585329,5.91132887810827,4.81741689621068,4.80942792359019,5.89863929319435,6.99925522947187,9.23070737832645,9.25032027530102,7.30212369380195,6.315348446248,9.38574781726842,6.80727806014837,6.75467013935687
"ENSRNA050029894",12.3871063420349,11.0358469835031,12.4245262339899,13.4303362526323,13.065425297515,13.2593543379302,13.2764401880588,12.2607699190588,12.7459474206528,13.968177091802,11.8767998127821,11.0222980204696,13.2043145097923,16.731567693116,15.9796340653902,15.9358257415383,14.6892295942082,13.786282318534,16.8842860517934,14.4535808015247,14.5115771268535
"ENSRNA050029895",10.1849715417344,9.04503566200578,10.5037679436066,11.4200726298221,11.1048833938965,11.0842051600132,11.0292347805668,9.91623993563413,10.4755433193383,11.8033054947484,9.81144541523376,9.02735818202026,10.9528282375085,14.6613674665697,13.8128119914061,13.5151436215798,12.4720752920165,11.5765675235985,14.8307107295639,12.2276449773804,12.3494522655546
"ENSRNA050029900",5.29440899974502,5.59339651918577,4.75580708117934,5.11919961232047,4.55721913815844,3.51403358110168,6.58890872696652,5.65258811523099,5.75399203219873,6.22443879320166,4.65855798507736,5.9984856056331,4.5273596717674,8.41501680331348,5.90838382385129,8.18735806542213,6.23737778029947,4.86526767402413,9.28506906774003,7.60080021410409,4.2219960833829
"ENSRNA050029905",8.87017363933259,8.29185846143431,9.48844154558879,10.1674404006744,9.42968271946663,9.73309623966468,10.2338169810435,9.04577718690736,9.27951280791248,10.1020510788748,9.14924832118369,9.22037329919443,9.81687505516634,12.7697701655338,12.1057199495852,12.0939779853571,10.1111121146114,10.1407203630419,13.0989518670968,10.699619018343,10.8469641508693
"ENSRNA050029910",11.2760672608191,10.3182214224434,11.7324592732181,12.6714053171852,12.6262983114109,12.5222145136228,12.5428659460842,11.3120344655567,11.5788477521527,13.1915775638027,10.4820479297441,9.76888705576519,12.4181485389357,15.6770561046747,15.2117685711368,15.0443741528726,13.8363320003298,12.4224026793339,16.4185931699161,13.3735003243905,13.5516934225458
"ENSRNA050029918",10.3847720054831,9.01536458378481,10.6832367145084,11.4886424008491,11.2592880064883,11.216745440752,11.3617123841361,9.79611695058014,11.0084407336926,11.7379459529247,10.0629838435112,8.7911973010688,11.1826854341311,14.8663880480512,13.7636786904884,13.9250544865778,12.8356726801318,11.7219018971063,14.5913479831266,12.2291039039172,12.3221325386113
"ENSRNA050029920",9.98295058903196,8.89282676989038,10.3555057116551,10.7499842700342,10.993700612855,10.9919002356155,11.2296471516184,9.57863644699675,10.4512259155873,11.3673733409397,10.0124752674299,8.28911740548672,10.9361341657297,14.6731908525919,13.4769814317551,13.7750537798461,12.4697161008284,11.4514471269726,14.216449931102,12.2493786541702,12.3863976776712
"ENSRNA050029932",3.91612389035713,3.51403358110168,3.98676683916876,3.51403358110168,3.51403358110168,4.04352645351327,4.36673493975356,3.51403358110168,4.33328111670137,3.9338183195845,3.9632667462301,4.06639911184359,4.18636773588577,5.10859306250073,4.86740756291824,3.51403358110168,4.56644158663372,3.51403358110168,5.24137174398589,3.51403358110168,4.15532433987034
"ENSRNA050029935",3.51403358110168,3.91020104727176,4.11289531873555,4.47661066187944,3.51403358110168,3.51403358110168,5.08972267650931,3.51403358110168,5.58788334339142,3.51403358110168,3.51403358110168,4.00373489465417,4.63177764082068,5.16427532931042,5.81398893286257,3.51403358110168,5.81283252150729,3.51403358110168,5.64814557515687,5.15495413820636,3.51403358110168
"ENSRNA050029936",5.06538369209785,5.19462855756464,5.25946829894082,5.75184926364713,4.65261467521103,5.47631546822058,5.5163369836656,5.14874019398164,6.94471530497854,4.89610565343208,5.20651332114284,5.23643885180085,5.9756432977851,7.42547753614556,7.27955119134896,7.29758570772253,6.58403599280908,6.48190479902335,7.5819221156784,5.63838143181161,6.36979980354768
"ENSRNA050029937",5.17784070509724,4.67468971745887,5.25025866323352,5.47817098731526,4.77935363302395,5.47631546822058,6.18183931944149,5.32066364659531,6.72148133667877,5.13589257453517,4.92666562673529,4.96443775008659,5.76270145770823,7.22494587376377,7.46682063854068,7.4734117181264,7.06119898382622,5.34166670417692,7.33601622661107,6.06425683449493,5.40864330776622
"ENSRNA050029938",5.17784070509724,4.67468971745887,5.25025866323352,5.47817098731526,4.77935363302395,5.47631546822058,6.18183931944149,5.32066364659531,6.72148133667877,5.13589257453517,4.92666562673529,4.96443775008659,5.76270145770823,7.22494587376377,7.46682063854068,7.4734117181264,7.06119898382622,5.34166670417692,7.33601622661107,6.06425683449493,5.40864330776622
"ENSRNA050029954",5.80086844189131,5.70950332789056,6.53693817224131,5.91203401227659,6.53905716009489,6.40608269923831,6.82285744140148,6.22922789637496,6.82292233487855,6.94166935615286,6.23718290544052,6.1099141906009,6.68453529850122,9.21577943162193,8.29075282920075,8.7404787268433,7.50042120952251,7.01797985365035,9.71613490825945,6.6553547579703,7.11940969771193
"ENSRNA050029959",4.18365736599202,4.19276366843984,4.18926570071074,4.1208330911512,3.75935811317429,4.26849230772504,4.9656568095131,4.24650238540339,5.0668491197211,3.92951761316702,4.00665309199223,4.22756890286428,4.23247459849843,4.86263788886547,5.13721829735419,4.58718887565394,4.63804860168725,4.18295530128034,3.51403358110168,5.09877973880497,4.18517938973608
"ENSRNA050029990",4.35130957363585,4.46876504152723,4.1755062491962,4.61739894670296,4.18313365629288,3.51403358110168,4.95304167795797,4.93068864368118,5.25733219080439,4.10385359738593,4.10365353166472,3.922132850381,4.0882768928416,4.98582229061604,5.79462086128409,3.51403358110168,5.05747576221572,4.61799521114742,3.51403358110168,4.21602443979559,4.16127061671736
"ENSRNA050030007",3.51403358110168,3.91824012441662,3.818489655539,3.51403358110168,3.88928502683839,4.04223728244152,4.36979879294937,4.11615841987224,3.51403358110168,4.11384198756971,4.0408698111139,3.88856046409354,3.91080071435578,4.82744971820938,5.86506941431167,4.55935212709573,4.17656860180201,4.13989937309062,5.1955859177123,5.1890001779842,4.73693817192375
"ENSRNA050030024",5.02580482783624,4.74427855581046,5.27045079306598,5.0894361818603,5.45815051460946,5.24934528613004,5.6126705843888,5.85920575043161,5.16238694346532,6.54326094244526,4.62311305785591,4.33419839636365,5.47834002992121,7.43248072143357,7.53836818061871,6.11890083772077,6.38679392514108,5.64565874036636,8.7213857414343,6.28900034919243,6.75818559902043
"ENSRNA050030028",3.78910764236204,4.06996407858437,4.45927460836234,4.25125664080475,3.93709283639906,4.26904720051439,4.37569535871988,3.94012536205341,3.51403358110168,4.22858491801674,3.76153179550295,4.24531049523068,3.75548648188344,4.48536792959703,3.51403358110168,3.51403358110168,4.34881021403548,4.18403566029383,3.51403358110168,3.51403358110168,3.99169078008453
"ENSRNA050030029",4.06172068743843,3.51403358110168,4.39453261021887,3.51403358110168,3.75886913405875,3.51403358110168,4.1277783230313,3.51403358110168,5.92231688617156,3.51403358110168,3.904648448464,4.24531049523068,3.85510338179751,4.48536792959703,5.13907983871404,3.51403358110168,4.36884880101206,4.45341485109091,3.51403358110168,4.54796043993496,4.18652746576257
"ENSRNA050030030",4.18240893135606,4.19288985562833,4.77053215133308,3.51403358110168,4.44615270996112,4.89046540277498,5.42338812824426,4.1146168107434,5.9212494026806,3.51403358110168,4.22956562059318,4.65261099622218,4.30546569532408,5.79401094953357,5.71678588270021,5.74367009566402,5.62267812725849,3.51403358110168,3.51403358110168,4.25369087091215,4.97031414220641
"ENSRNA050030031",4.28381578226254,4.19289370998244,4.53809738164224,4.7639202015853,3.93687612631821,4.26919303986692,5.56663295577302,4.11454328822609,5.37442326110072,4.09937202015231,4.30718931356251,4.40490049994668,4.50547415786046,6.05788420175884,5.71630660628097,5.91835135215281,5.33054482637505,4.18430355146373,3.51403358110168,5.10347762210531,4.8261725265846
"ENSRNA050030032",4.12474510294073,3.90842609150687,5.25095557085911,3.51403358110168,4.24027693992243,4.43436493442485,6.11505207613802,4.24714143405101,6.66215818440848,3.92924681466111,4.00777311239201,4.79314970666045,4.07689897234147,6.33087826934284,5.14091491354703,3.51403358110168,5.52712057974388,3.51403358110168,3.51403358110168,4.55042612683758,4.8280027382644
"ENSRNA050030035",4.2400962059283,3.90815160212318,4.60149698645691,4.64920319141293,4.00709462640805,4.26615815434103,5.25486340429442,3.93922083738778,6.25271868061956,4.33775426249418,4.38862158219423,4.39328915430904,3.8970250751848,5.45310619029477,5.88761869895101,4.99583963469959,5.27851766393923,4.44535464679261,4.79866007979932,5.08290352092964,5.39271279308328
"ENSRNA050030039",4.40625615244927,3.93109721040888,4.08597722629898,3.51403358110168,3.51403358110168,4.25854880873744,4.56940081070368,4.26381968016018,5.87110083034108,3.95070992976425,3.97528831025641,4.0648775241418,3.82760743851063,4.65944537831935,6.52749140665628,5.24159319938887,4.84337867475967,4.83799286727375,6.09670896193776,4.99959092837878,4.36760402780894
"ENSRNA050030060",9.88979182351698,8.87089522105031,10.2581226465533,11.3546663717893,11.2557153096201,11.2006207492374,10.9463571311968,9.88965972709793,10.3117527136471,12.1527303894769,9.45255195064732,8.30428775751507,10.8728691037449,14.1711123399718,13.7267252115178,13.7379428175948,12.0662818615002,11.2114241061035,15.10214864471,11.9387454142885,12.2014274161642
"ENSRNA050030062",4.16511056194194,4.07649385866973,3.99574241325926,4.03244322742411,4.37173070897579,4.456229302373,4.39544431630178,3.51403358110168,5.00942801428189,4.32449599444082,4.11100005202256,3.94421664293418,4.21883812806311,5.5191161169521,5.29334324792859,5.33313700631098,5.09728362564749,5.01238157984246,6.16970268746285,5.34693215924558,5.10872683386475
"ENSRNA050030063",4.78500821687572,4.2010440130322,4.84777000442263,5.51879537844076,5.36859376791897,5.1732129738669,5.29831602790814,4.77736408218347,4.59289114847071,5.60960838577157,4.63331383220064,4.21820968875776,5.33881701557657,7.91331057308215,7.38871376717632,7.04862388820828,5.78229492619796,5.14341003847341,9.05735085966135,6.05909391559522,5.54835489634644
"ENSRNA050030064",4.76075596808352,4.74208747674727,5.04663543365976,5.28391664917284,4.92869364754431,5.09443177402575,5.20538057040768,4.84055313362858,4.59449069096371,4.88454654477414,5.07734023848177,4.95778367519103,4.84955688320403,7.23993146808932,6.93833900868908,6.11362269865536,5.70235817807734,5.71923795376539,7.82004841826591,6.7716960079117,6.03839095976587
"ENSRNA050030065",8.76635506134463,7.98963438630766,8.97386722274329,10.5803095330956,9.38759793235369,9.51094704144592,9.59897644670444,8.82013354281113,9.4139821902353,10.2242633063616,8.98054937360961,9.10714422206363,9.94143066999314,12.3254357785637,11.1509835789672,11.9271202342609,11.3300291497554,10.0318953589456,12.6090613143832,9.34634225796666,10.0853244994666
"ENSRNA050030066",9.3748853006031,8.91507250746222,10.0894857479998,10.7337398421075,9.90874035351378,10.4439199851824,10.1957563003673,9.45209892402844,9.4698321398611,11.1322500157338,9.88501134652338,9.6971400630442,10.4437923358851,13.1900773055086,11.9998310439003,12.7832501655688,11.8529364222809,10.7014803425292,13.4565432385151,11.0358869886422,10.9702060433376
"ENSRNA050030067",3.78194689302161,3.51403358110168,3.71172743726971,3.51403358110168,4.2066292090354,4.06381035615873,4.58457901399693,4.46747553793282,4.59576971864548,4.2187694879281,4.47121242072618,4.05236979021728,4.57761174557247,5.30753323610378,6.4118665582266,5.57487704585488,5.13319395956956,4.48528937002684,7.06347033978628,5.19969563143732,5.34343979981452
"ENSRNA050030068",7.03236791833802,6.3548482091936,6.65279217539681,8.44564615279381,7.82753738425252,7.51834035909896,7.67509858964406,7.01631343853281,7.97233981190458,8.12962107054811,7.49792701427571,7.4278607017635,8.29012597032752,10.534766080334,9.8815778694298,9.84270883971026,9.58231374064467,8.33767816666348,10.8401632920856,7.71912564272891,8.59214290042894
"ENSRNA050030069",4.26441818099136,4.20033978945389,4.53926075685451,4.54237742870436,4.37343219844259,4.71576100687224,4.87677979753651,4.46746664824766,4.59579351913103,4.77319768245146,4.45511755264822,4.30393086662829,4.58965539307942,6.53992909492077,6.4535524439918,7.11911163850958,5.13319956026651,4.20716215420125,6.94839067590588,5.58664540179147,5.71453447390617
"ENSRNA050030070",4.04844398074062,4.07550996582562,4.34411713454381,3.51403358110168,4.71687444077004,5.00779015427566,5.29281924111742,3.51403358110168,4.29004195120151,5.2089232161871,4.65423679966625,3.67731384736129,4.78465073676841,7.45885991067539,6.83952568213754,6.79377211693332,5.26619836807057,6.11163133931561,5.93689471042136,6.18793211149488,6.31245129341457
"ENSRNA050030071",4.11064676778783,4.07553322502686,4.22204330450413,3.51403358110168,4.12828805057833,3.51403358110168,4.58278128125929,4.12278800527909,5.0159012682846,4.21982575594522,4.02213078997198,4.42304367669759,4.40448452469351,5.92083038372234,4.80484009070146,5.77634080271099,4.8581467635034,5.549575746989,5.31640714630185,5.95985493958434,4.61171568105129
"ENSRNA050030073",4.39059548644747,3.51403358110168,4.60740198412805,4.66057998479258,4.45875603797313,4.45493786509523,3.51403358110168,3.51403358110168,3.51403358110168,4.98722045231634,4.77797740442674,4.43621423878089,4.63643981860743,5.92506753311111,6.78084936772855,6.88427685186164,4.54472457449265,4.86342530492345,6.94767206441365,4.8462286316005,5.03705582973344
"ENSRNA050030080",5.89885997623206,5.15718342204388,6.12365713525673,5.26247041476015,5.60633784978096,6.51680646422386,6.60756165066057,6.03582305084486,5.96018707504382,5.62496046129024,5.59076212325301,5.45488991255252,6.53435769848204,8.23421204199034,8.41843554129663,9.55740091093328,7.99899908094547,7.13045211125671,9.10837643496436,7.17206360327117,6.82174601623112
"ENSRNA050030084",6.89807092013986,6.12064554847472,6.3002515701369,8.27624701205403,5.98711034029912,6.04612566145221,8.36887284119185,6.99133247224963,6.48067953424272,6.40005545049735,5.91356078198224,5.61286277574077,7.01836313160094,8.13158222530716,8.8512554013069,9.97085092091116,8.24206171739351,7.86535186631871,9.975975995843,8.17329454533889,7.87798898160535
"ENSRNA050030087",8.6635300311886,7.70631287597001,8.98063479767025,10.5551127415346,8.15163097920719,8.79258124967188,9.74264939217752,8.27991640586329,8.85809767005414,8.27157367181144,8.25585824311604,7.98295533063447,9.57238788846719,10.4835976093244,10.8847731651612,11.8442240969673,11.274136360754,9.47837196844919,11.4793706943158,9.37480127104568,9.43376997257309
"ENSRNA050030096",6.05395974723263,5.33765324273766,6.30397519110148,6.33338580427255,6.45939694778947,6.6251429998286,6.86222558321394,6.01543956039176,6.7190211030976,7.41704405901637,6.26764974938088,5.28469880010828,6.39629025229395,10.1082958285311,9.43670594526603,9.37938580819335,7.59684145811721,7.12725886001429,10.5501124634459,7.98416496193515,7.73950221835281
"ENSRNA050030126",3.78910764236204,3.51403358110168,4.32395599550954,3.51403358110168,3.51403358110168,3.51403358110168,3.51403358110168,4.35726375721198,5.229947181114,3.51403358110168,3.81697074624765,4.05894280125746,3.96444649889722,5.25767356315105,4.41461766327186,3.51403358110168,4.62224528922576,3.51403358110168,3.51403358110168,3.51403358110168,3.99169078008453
"ENSRNA050030127",4.79867599312836,4.84165706713455,4.14210124321897,5.15150808298358,4.38469120660099,5.43496775416053,5.32790629829368,4.87455301026815,5.40397535362272,4.10385359738593,4.40666760721024,4.41490888800452,4.33861079079364,5.68390309537869,6.11059990532325,6.04242428990036,5.58620399429914,5.04131759472118,5.85906861903856,5.38525825391986,4.85029376408635
"ENSRNA050030173",4.14192986626628,3.90971107904599,3.7248589968434,4.52516880334343,4.08095351671628,4.04448220086313,4.36722886356284,4.11161678580646,4.65494302909267,3.93254102120299,4.15017154766401,3.9847480165905,4.0882768928416,4.84100070887513,3.51403358110168,5.27750984684774,4.30717729709699,4.16162033365388,3.51403358110168,3.51403358110168,3.97360149466526
"ENSRNA050030178",4.32575885029367,4.88882853825401,4.34346824796968,4.80555012943746,4.05460718669706,4.57356261562017,5.26549408862932,4.3588622806011,4.86595536179755,4.51337767516121,4.25291599042956,4.45852453769107,4.18915147163498,4.86945611589696,4.15915588747302,3.51403358110168,4.13427886010505,3.51403358110168,3.51403358110168,3.51403358110168,3.51403358110168
"ENSRNA050030187",3.9821125065319,4.38882627702644,4.30919408523282,3.91517222329511,3.92636880577,4.05702453185153,4.38477418060886,4.36308216414144,4.30330234529354,4.09637730124734,4.01509156500665,4.2915377386015,4.141660683705,5.03127576267127,4.42916712754553,3.51403358110168,4.51827289728511,3.51403358110168,3.51403358110168,3.51403358110168,4.00413596925928
"ENSRNA050030189",4.06772765451584,3.51403358110168,4.42777343503769,4.49230982402722,3.94440589671041,4.04763883896076,3.51403358110168,3.9387480875799,4.64565416693514,4.33868442024677,3.81400382171862,3.88453847079344,4.13071921576327,4.47730521010258,3.51403358110168,3.51403358110168,4.17139961199346,4.17443976682785,3.51403358110168,4.2368439980761,3.98359223333785
"ENSRNA050030201",10.7494648807357,9.50361956814036,11.1389891028145,12.2761667278578,12.1797804751536,11.9439877261527,11.7245502728292,10.6425161140161,11.1293977183095,12.9410648413124,10.0958752440413,9.05543122642102,11.7367385974015,14.8056218958281,14.3832384869724,14.5059267553974,12.7393022140841,11.5724868110805,16.0104709323486,12.4580751222487,12.7857592065533
"ENSRNA050030202",10.2281339191809,9.3551481307073,10.6778743210063,11.7942987296208,10.4160984319657,10.5751228587493,10.2694057243451,9.94855712156651,9.9685723447605,11.6041930767202,10.1795859993744,10.2395040390521,10.9769234302029,12.5719522745278,11.8995162852567,12.172874036051,12.4010733196008,11.0384482683548,12.9743349070906,10.949293967804,10.9106144423666
"ENSRNA050030206",4.10816133840058,3.51403358110168,4.16077016280668,3.98493026111569,3.78659024996878,4.04266402597854,4.12954983644587,4.25885529174343,4.3358356554525,3.9470798303028,4.14788797836748,4.17758809083608,4.31069610588202,5.3137382231233,4.94839343381057,3.51403358110168,4.59694725163154,4.56138575781361,5.72597051991263,5.32408726123406,4.47264897413999
"ENSRNA050030267",4.66074566587947,3.51403358110168,4.37861730201521,4.65061191752862,4.06495666091033,4.43003025751585,5.55933921145381,4.24524743068371,5.74135122838492,4.22986036233593,4.06127178610763,4.26550117500205,4.4242436074557,5.62775177734824,6.04886976129002,4.58353495942817,5.20389116762294,4.95130658900913,3.51403358110168,5.33775521676213,5.48019693925327
"ENSRNA050030290",5.31447293581988,5.3683288188984,4.60446771906274,4.98069517728776,4.72796965486393,5.11716230830156,6.29974138982797,5.73340979208359,5.76307442558477,5.31863660958303,4.75776767567683,4.57340489248195,4.88809943793626,6.38336516763269,7.30091878579543,6.30577641283697,6.02703644007125,6.02956417718049,6.72606926992211,5.02873002227468,4.917471502073
"ENSRNA050030300",4.59816029374917,4.53840233670272,4.58388499077248,4.72489856886835,4.06495666091033,4.56612279468262,5.74798205904053,4.35545656487397,6.18025187946325,4.33786512196972,4.03349663662553,4.36346052402419,4.27371382344024,5.45247526786562,6.09884437391888,5.29409301384783,5.09541449582424,4.95130658900913,5.27870299209907,5.54936308934273,5.39168434014488
"ENSRNA050030331",4.69362745438302,3.91020104727176,4.79041471544342,6.09668904645576,4.60614923100169,4.70256637987028,6.13757008992138,4.89044198385255,5.34362499994603,5.13579360587202,3.51403358110168,3.51403358110168,5.27622898608221,6.54852500883832,6.89985352012013,7.77132131577879,6.38279948746911,5.1206807077791,6.9242192586446,5.42024166605247,5.30713340476244
"ENSRNA050030404",7.52843066865965,7.10925664468953,8.09274887900343,7.95904694402091,8.09505925810531,8.685818060986,8.6865349871761,7.52853349324461,8.03051744504147,8.74396302757931,8.04607188741581,7.94000299284187,8.49235213406312,11.3386513201289,10.7627940920985,11.1631118130791,9.60930198842503,9.18358614340055,11.8353198138376,9.46042466857329,9.66807178707582
"ENSRNA050030422",6.06497686582164,5.50835854035308,6.22304420599592,6.34566887737931,6.37604350215684,6.90209396776335,7.28987631693875,6.05651415752453,6.51667578795345,7.29304258559569,6.0140510790822,5.5670594638825,6.59961770039534,10.1925426886556,9.41913017908354,8.86127499991141,7.80274720247298,6.95940685815221,9.74853769869671,7.84974085701266,7.72256917357486
"ENSRNA050030434",4.050904028591,3.51403358110168,3.91235995992945,4.18289068968814,3.98466528667546,4.70753710988613,4.73361119321719,3.51403358110168,4.60806884003177,3.92586910885601,4.36162768550855,4.14303161780398,4.34478055165545,5.49920600457692,5.88734254538239,5.56493346786984,4.44874546398453,5.12891529377708,6.348680401524,4.28767361272555,5.14904315258161
"ENSRNA050030462",3.51403358110168,3.51403358110168,3.51403358110168,3.51403358110168,3.51403358110168,4.43987653873451,5.64440973549929,3.51403358110168,7.1213120142069,3.51403358110168,3.51403358110168,3.51403358110168,3.51403358110168,6.69655976712166,6.03263006752306,3.51403358110168,5.14615245034444,4.83688991954688,3.51403358110168,4.97630045563338,5.05737119630664
