baseMean,log2FoldChange,lfcSE,pvalue,padj,gene_id,gene_id_nov,leaf_clusters
2721.86989461055,2.32630597360117,0.229445309364011,6.4040104398971e-26,3.22473945701019e-22,Solyc01g005470.3,Solyc01g005470,Cluster_2; Cluster_4
1684.74282090619,2.10310003673014,0.219571736219109,3.6891260429435204e-23,1.23843961261614e-19,Solyc09g075420.3,Solyc09g075420,Cluster_11; Cluster_2; Cluster_8
846.1064263953,-2.57806234188114,0.348373191623727,1.06767299107175e-15,6.74388263888264e-13,Solyc09g092480.2,Solyc09g092480,Cluster_0; Cluster_7
275.851561952034,1.97486545671991,0.272452045657658,2.32829642227928e-14,1.0906173613383499e-11,Solyc08g083280.3,Solyc08g083280,Cluster_10
1779.23982689362,2.00516009619063,0.285519603794445,1.07877131896352e-13,4.0404055920548294e-11,Solyc03g119530.3,Solyc03g119530,Cluster_2
645.482141476477,1.22711066968452,0.176638678557981,6.119923952443329e-13,1.64356677666818e-10,Solyc01g100370.3,Solyc01g100370,Cluster_2; Cluster_4; Cluster_8
1127.01324635363,-1.44952252876027,0.211489555102088,1.3039745609271598e-12,3.08995948308176e-10,Solyc05g006390.1,Solyc05g006390,Cluster_1
662.704984909353,-1.17585339806367,0.177650665537789,4.9858485303180005e-12,9.74999622307428e-10,Solyc12g005980.2,Solyc12g005980,Cluster_1
2065.10668823802,-1.46249317429686,0.220268903097671,5.4842947173677395e-12,1.04779839173711e-09,Solyc01g103990.3,Solyc01g103990,Cluster_11
2842.51054363993,-1.02262413470808,0.161789558899677,2.00921776529469e-11,3.40474118660899e-09,Solyc08g078510.3,Solyc08g078510,Cluster_1
951.353738113978,-2.20808796073377,0.362775915846895,2.8072021502310002e-11,4.506382937251551e-09,Solyc06g008760.1,Solyc06g008760,Cluster_12
533.471178107274,1.757454061962,0.284349194299462,6.214791844232329e-11,8.87789626429273e-09,Solyc03g006250.3,Solyc03g006250,Cluster_4
331.871051354054,-1.47909600595587,0.23631420359621,6.26302840302713e-11,8.883797048857211e-09,Solyc07g005210.3,Solyc07g005210,Cluster_7
1391.40277849697,2.67993872585236,0.471538402619558,7.818868245786749e-11,1.07289999392198e-08,Solyc01g109140.3,Solyc01g109140,Cluster_1; Cluster_8
4107.39024992866,1.89447580378938,0.316009967863009,1.33259628137213e-10,1.65686137650601e-08,Solyc04g074480.3,Solyc04g074480,Cluster_4
169.317511779378,2.96044038323555,0.5558077319309,3.10955215538433e-10,3.38554591966222e-08,Solyc07g054780.1,Solyc07g054780,Cluster_2
1072.19333243699,-1.93373297275397,0.332116661243413,3.31634307524231e-10,3.53427419161537e-08,Solyc04g007800.3,Solyc04g007800,Cluster_12
956.491454127585,-1.19895134724958,0.201396247340969,3.34025532710673e-10,3.54102225255704e-08,Solyc01g081310.3,Solyc01g081310,Cluster_8
11.1785964592543,2.26842913339535,0.421726875019312,1.4333174589591802e-09,1.22850554290876e-07,Solyc05g014150.3,Solyc05g014150,Cluster_10
358.825269804386,-1.10100645831692,0.195797108102144,1.6964104081452602e-09,1.43403279793133e-07,Solyc01g087020.2,Solyc01g087020,Cluster_3
2819.56729094297,-1.78764570277105,0.318887493654247,1.7183772687666e-09,1.44214812281237e-07,Solyc09g091030.3,Solyc09g091030,Cluster_3
434.868006314448,-2.49477009217632,0.484729737838104,2.5220899845703903e-09,1.93892887287087e-07,Solyc01g104780.3,Solyc01g104780,Cluster_12
1216.01011372559,1.27602501191533,0.228448755041468,3.0734976006029603e-09,2.25935725077901e-07,Solyc06g068960.1,Solyc06g068960,Cluster_2
151.353149607699,2.33929541923134,0.451474194787878,3.3204999829980402e-09,2.40580973588297e-07,Solyc02g067600.1,Solyc02g067600,Cluster_11
630.937773531485,2.08656328158629,0.393080274036585,3.7116905585554503e-09,2.65109472448312e-07,Solyc09g018010.3,Solyc09g018010,Cluster_10
