"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","shrunk_log2FoldChange"
"ENSRNA050029593",6.38070333505155,1.65845872972432,0.850262289169987,1.9505260327884,0.0511134536527968,0.134751519042481,0.633772452233522
"ENSRNA050029646",223.009294832855,1.43794932039025,0.719404565745907,1.99880482951804,0.0456294750523898,0.123946336250425,0.637983668570861
"ENSRNA050029649",1121.19461367392,0.681469962106501,0.563797735244422,1.20871355010155,0.226772914102879,0.387539158610212,0.291396748384097
"ENSRNA050029653",5228.3799910841,1.3737687618271,0.825221735206476,1.66472682821832,0.0959672680160266,0.21087682121297,0.493908218934455
"ENSRNA050029658",11.3814051178261,0.147366989796315,0.588668609604472,0.250339473503321,0.802324832618539,0.883917188478052,0.0541968107849679
"ENSRNA050029699",2.27979350406466,-2.28597994305385,1.21615455619835,-1.87967880513454,0.0601518658680028,0.151974694369406,-0.59374504766773
"ENSRNA050029701",2.14526054064809,-0.726753560312152,0.961754301737218,-0.755654078177156,0.449856623684428,0.617732790462125,-0.185887511789278
"ENSRNA050029732",38561.8700915269,0.899692107339232,0.55874385707171,1.61020491939612,0.10735312781795,0.228873874555724,0.423954740679014
"ENSRNA050029735",11218.314385148,1.33651249917311,0.85949152241199,1.55500370198238,0.119945187657881,0.24741656590225,0.449462068764108
"ENSRNA050029737",2168.53630761893,0.429927158669441,0.57075608765674,0.753258997962725,0.451294292513677,0.619031994155928,0.168963841354164
"ENSRNA050029739",89.1823247549817,0.951220128747463,0.634127874241468,1.50004465563873,0.1336028355432,0.266940717520623,0.401416993222973
"ENSRNA050029741",1099.57648848396,1.18596574729588,0.595297798713274,1.99222263186479,0.0463466361257203,0.125471546141779,0.595995613837376
"ENSRNA050029745",67.3908781072168,1.26340869694941,0.496296645469954,2.54567244909154,0.0109067476744288,0.0421178546645728,0.805797367423923
"ENSRNA050029789",17.598242944991,-0.518656422380195,0.577259419644738,-0.898480656581388,0.36892935318976,0.540963940239678,-0.20645877680493
"ENSRNA050029812",125.553825330116,2.6376339088649,0.657473049407217,4.01177494840741,6.02639362034696e-05,0.000617031663871907,1.96518260447111
"ENSRNA050029894",25634.5514762216,0.970164012816444,0.845580799916859,1.14733448644037,0.25124340617017,0.4159522335329,0.299721822630812
"ENSRNA050029895",5768.42742729376,0.909800556639326,0.777533532397929,1.17011102252205,0.241956293273816,0.405204397395894,0.303709775105285
"ENSRNA050029900",85.5130793202359,1.23740040744455,1.06516969599754,1.1616932138552,0.245360103213324,0.409136550790175,0.306604926076687
"ENSRNA050029905",1881.39225672427,1.05119012479916,0.590577112064118,1.77993712137803,0.0750862517085076,0.17806143014316,0.500443213446926
"ENSRNA050029910",14694.0278373866,1.26913653256263,0.87868309430976,1.44436206953496,0.148637154428906,0.287597336445407,0.406143433273266
"ENSRNA050029918",6104.09638221159,0.648488215316902,0.772867474109523,0.839067805336319,0.401431261144182,0.572377576567737,0.204595946551733
"ENSRNA050029920",5138.48693012182,0.657022654850602,0.769288101237271,0.854065796408252,0.393068534050344,0.565040665457111,0.208590033399631
"ENSRNA050029932",3.3913425824416,-0.101275401225983,1.01230532118062,-0.100044323690671,0.920309136720088,0.954707017345025,-0.0233967146177544
"ENSRNA050029935",9.24232339202123,-0.122466417597059,1.73050238116472,-0.0707692858039484,0.943581376891832,0.968656028347942,-0.0152598340784604
