"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","shrunk_log2FoldChange"
"ENSRNA050029646",353.222784724461,-0.591636186152828,0.753038092488921,-0.785665681529295,0.432063373765802,0.671175716151159,-0.0757973189061612
"ENSRNA050029649",2612.31390960954,-0.764083402687192,0.711352298819687,-1.07412797281319,0.28276532885926,0.537167759845437,-0.11021071001977
"ENSRNA050029653",7867.03283706086,-0.550556806610742,0.778651716044608,-0.707064269256939,0.479526539204606,0.706478307306651,-0.0669098398814892
"ENSRNA050029658",50.6689601767726,0.378415073491744,0.77397095500696,0.488926711065457,0.624893584239432,0.802905789372602,0.0453561217421957
"ENSRNA050029699",5.20489235267014,-0.0422930912467736,0.646153718666338,-0.065453606510331,0.947812843722527,0.978544296911997,-0.00624611713535659
"ENSRNA050029701",3.13467095747388,1.35112539912411,0.490829222212262,2.75274033814517,0.00590987498002229,0.0591927498640406,0.552739798560695
"ENSRNA050029732",65428.6639551062,-0.273433426847507,0.668161985892075,-0.409232241014792,0.682369235974851,0.838454702301571,-0.0392350597662146
"ENSRNA050029735",16559.0318991395,-0.547154143736907,0.748555904468253,-0.730946266632664,0.464811974377294,0.695334473435871,-0.0701403269927326
"ENSRNA050029737",4517.51728086557,-0.590908751437897,0.678606536573101,-0.870767844975279,0.383880925648791,0.633220429958856,-0.0873179355525075
"ENSRNA050029739",168.632239133747,-0.412760063637408,0.778887059140676,-0.529935706073733,0.596156508807062,0.785391925693518,-0.0492398207730344
"ENSRNA050029741",3126.47142253484,-1.16114804806074,0.765279746253299,-1.51728574256088,0.129194556294811,0.349744409018307,-0.169953217948636
"ENSRNA050029745",183.940737580644,0.232046335781725,0.70166421094709,0.330708524336042,0.74086466279891,0.873071273613822,0.0311746744280712
"ENSRNA050029789",80.5477967540407,-0.768672878408221,0.841038880468767,-0.913956413025505,0.360739749181787,0.612987521220201,-0.0869301181958822
"ENSRNA050029812",586.005811140527,-0.00199273823640184,0.988537687427434,-0.00201584447588208,0.998391589905044,0.999365857471816,-0.000169373418118606
"ENSRNA050029894",39245.9139550155,-0.703105247012119,0.887604981745515,-0.792137562848544,0.428280469853077,0.667502040079993,-0.0727210864403855
"ENSRNA050029895",8776.25379645861,-0.691926234084008,0.750155658519355,-0.922376877686586,0.356332026305936,0.608075294399521,-0.0908818497930589
"ENSRNA050029900",117.064063700356,-0.442995314126289,0.921286374452488,-0.480844313354311,0.630627153018322,0.806767983096576,-0.0421934344722719
"ENSRNA050029905",3550.29074338044,-0.414111087464038,0.684376805671511,-0.605092229941534,0.545117716726673,0.751712556387495,-0.0586045100182707
"ENSRNA050029910",21213.6546181212,-0.453112664866962,0.76960377083718,-0.588760972901761,0.556021629467021,0.76025062890143,-0.0551915651307848
"ENSRNA050029918",9376.19151085328,-0.805098691468784,0.760877523679066,-1.05811864119194,0.290001356822066,0.54423346342276,-0.106327120490534
"ENSRNA050029920",7852.96160724595,-0.87766435953897,0.754239931456771,-1.16364080305827,0.244569608477553,0.497289805519104,-0.119706656107412
"ENSRNA050029932",7.47671672440801,-1.36822047216792,1.0443355611259,-1.31013490596148,0.19015020181027,0.434503445494597,-0.12371024405995
"ENSRNA050029935",73.075230397181,-1.2405670067267,1.41678062556439,-0.875623921122229,0.381234516657178,0.630769932588845,-0.0658275068453496
"ENSRNA050029936",104.112420884771,-0.887557718472313,0.6799448720041,-1.30533776342233,0.191777860513871,0.436627824719796,-0.142322441993441
"ENSRNA050029937",204.509022766058,-0.787200373563049,0.849104699620556,-0.927094590237022,0.353877424681039,0.605920302228682,-0.0880905895714833
"ENSRNA050029938",204.509022766058,-0.787200373563049,0.849104699620556,-0.927094590237022,0.353877424681039,0.605920302228682,-0.0880905895714833
"ENSRNA050029954",332.050351198442,-0.424550727371106,0.721921059764285,-0.588084696559103,0.556475444501555,0.760445631884948,-0.0560945327487105
"ENSRNA050029959",11.2274539958919,-0.341526359241037,0.706057027041572,-0.483709312648662,0.628592183120456,0.805484311848131,-0.0459835333454937
"ENSRNA050029990",26.7213567538596,0.353535364759046,0.911776350144316,0.387743512653172,0.698205851605095,0.848189763500355,0.0339267128452486
"ENSRNA050030007",7.62904237500788,0.130782389897347,0.831448118462842,0.157294709066315,0.875012589909025,0.94245866075999,0.0140395518956364
"ENSRNA050030024",64.7422888507914,-0.144867732291114,0.731386408317612,-0.198072770622507,0.842988128644348,0.927567288161114,-0.018365288381636
"ENSRNA050030029",7.71707866319365,-1.4468034377216,0.993767459882434,-1.45587725109531,0.145426555421781,0.373297333316653,-0.145627164365028
"ENSRNA050030030",34.1338380018587,-0.573658478976285,0.832242693987511,-0.689292297932618,0.490639343858249,0.714279262544327,-0.063807432068164
"ENSRNA050030031",29.3076020206312,-0.915961982137829,0.754126941005969,-1.21459920383693,0.224518992678121,0.475869022218283,-0.126340805571027
"ENSRNA050030032",24.1980101500921,-0.344422860642932,0.871918296150534,-0.395017356744935,0.692830078641358,0.84534883212438,-0.0350989350922023
"ENSRNA050030035",57.1533632114712,-0.906534622462124,0.884194941183158,-1.02526556106403,NA,NA,-0.0976992787221421
"ENSRNA050030039",24.1119633248919,-0.566299545652247,1.0621142212503,-0.533181398311011,0.593908016879859,0.784195901562027,-0.044521003248473
"ENSRNA050030060",7930.02305784261,-0.429837935297535,0.740793990135354,-0.580239501158745,0.56175311904138,0.763195684893845,-0.0549251439834499
"ENSRNA050030062",20.5966413991525,-0.555308556570445,0.792719374146437,-0.700510892859626,0.483608304894637,0.709531548182873,-0.0658946864885991
"ENSRNA050030063",84.3337293494414,-0.611349718830339,0.820651512414184,-0.744956549256671,0.456297987590394,0.689000078569932,-0.0697245978989464
"ENSRNA050030064",96.9650974420817,-0.403896330177797,0.726417855127841,-0.556011016698806,0.578203323607157,0.774628171033925,-0.0527888786163364
"ENSRNA050030065",3364.85863121265,-0.472900325723519,0.703070903619803,-0.672621101639626,0.501188373522604,0.720949910820475,-0.065169023183014
"ENSRNA050030066",5896.39190025839,-0.533913401700816,0.703187634875265,-0.759275867806641,0.447687550227072,0.682766625258474,-0.074327532703363
"ENSRNA050030067",55.0428100647712,-1.03830183828288,0.981501068900538,-1.05787132707453,0.290114108878097,0.5442357793013,-0.0975085202376544
"ENSRNA050030068",937.599801174402,-0.818631536080147,0.700912736339141,-1.16795072144908,0.242826642904634,0.495105945539452,-0.122564965191358
"ENSRNA050030069",51.7934086821586,-0.447429266947792,0.830834895821445,-0.538529699700949,0.590211406721376,0.781172748702148,-0.049121042292948
"ENSRNA050030070",48.2721117746303,-0.906539792898846,0.925315146460821,-0.979709233514886,0.327229666960648,0.579693897195845,-0.0911374604217421
"ENSRNA050030071",19.1468272113033,-1.22886656523348,0.92001622228205,-1.33570097512557,0.181647030533462,0.424053059440768,-0.133837984549623
"ENSRNA050030073",47.7365397775728,0.358309107074663,0.87842036241595,0.407901640723802,0.683345888153721,0.838960651065546,0.0361858304433627
"ENSRNA050030080",454.357976801455,-0.824140679201034,0.796226888558754,-1.03505758351468,0.300642019901022,0.554506244152013,-0.102213838694152
"ENSRNA050030084",746.366752008196,0.29839966289918,0.773596091354758,0.385730572108513,0.699696218524587,0.849327794910029,0.0355257009127256
"ENSRNA050030087",2886.88234614857,-0.529321915881979,0.742588341356704,-0.712806660706403,0.475965403414822,0.703887927277329,-0.0683980580668842
"ENSRNA050030096",502.038910402564,-0.747497507108897,0.775711504145576,-0.963628234355301,0.335232346113835,0.587309177563218,-0.0946980146241839
"ENSRNA050030126",7.60437829264234,-1.49596109840863,0.916071613606108,-1.6330176333265,0.102465288120673,0.308130660738397,-0.177969623305745
"ENSRNA050030127",51.850805350364,0.616658302523666,0.826500932772471,0.746107206987783,0.455602656076559,0.688373229716842,0.069689265513696
"ENSRNA050030173",17.3190928580123,-0.601297467455361,0.872775850815753,-0.688948332946367,0.490855782069478,0.714434515491969,-0.0628052825595241
"ENSRNA050030178",8.96894975381876,1.18257830914124,0.539058214723046,2.19378589703678,0.0282508051647556,0.146282219528168,0.336251480082156
"ENSRNA050030187",11.8684369646286,-0.43902452372455,0.761074600456053,-0.576848213646174,0.564041996438078,0.764648121875775,-0.0541824241818393
"ENSRNA050030201",13056.3244578626,-0.25100364021495,0.747215804287692,-0.335918537555863,0.736932297585993,0.871171524324845,-0.0311490579451389
"ENSRNA050030202",5336.50694537142,-0.246971811099406,0.588011370452654,-0.420011964920483,0.674476713040794,0.833665612431501,-0.0415003532857461
"ENSRNA050030206",26.1899285212725,-0.729154168817063,0.866821503005291,-0.841181450032178,0.400246290858467,0.646421242956814,-0.0783665152195925
"ENSRNA050030267",36.7244678587145,-0.374354825109226,0.852306059701419,-0.439225816651322,0.660497920369494,0.825739542723985,-0.0394308442949438
"ENSRNA050030290",98.5811872389941,0.396005723054818,0.776031843769335,0.510295713035876,0.609844305669715,0.793651379398568,0.0473853346706764
"ENSRNA050030300",46.2608019486201,-0.268344282491627,0.786355340609711,-0.341250664468767,NA,NA,-0.0311998160253293
"ENSRNA050030331",325.078916072782,-0.29140727399589,1.12791437170609,-0.25835939438834,0.796129551572681,0.902075786762498,-0.020699817238429
"ENSRNA050030404",1373.22389949657,-0.449680526735304,0.690029363958757,-0.651683174981785,0.514605578670468,0.730369106944992,-0.0632921739956094
"ENSRNA050030422",339.105415556632,-0.787316291460456,0.723503760972087,-1.0881993072194,0.276507130511764,0.530851268166813,-0.111477178650112
"ENSRNA050030434",24.3957311113258,-0.677268336742369,0.880917846949772,-0.768821223326839,0.441999447910901,0.679084133353655,-0.0705474605314272
"ENSRNA050030462",32.1249955991524,-1.56739192709894,2.55092874041688,-0.614439714549922,0.53892479878826,0.747715067316676,-0.0304696432286914
"ENSRNA050030495",52.6128822120705,-0.530723189867011,0.801935495912265,-0.661802841465785,NA,NA,-0.0617683583412324
"ENSRNA050030504",47.557503727313,0.520865852181909,0.984597471805488,0.52901400531405,0.596795734395545,0.785732078716897,0.0454915088392208
"ENSRNA050030523",30.6024030099127,0.0914688260207895,0.814259750135027,0.112333719068911,0.910558807043276,0.959449522579278,0.0100806412314012
"ENSRNA050030525",1402.92667922195,-0.970477859631907,0.795165261341677,-1.22047316050305,0.22228555799114,0.473199168761728,-0.125182645458391
"ENSRNA050030528",225.268734959775,-0.425543144826636,0.80306156371074,-0.529901023852158,0.596180556260858,0.785391925693518,-0.0487985177869764
"ENSRNA050030529",3638.88853831053,-0.898749446642061,0.786662830532959,-1.14248368139265,0.253253025321695,0.506860493768423,-0.11561344564593
"ENSRNA050030531",175.319147685132,-1.35680907625443,0.811818870677038,-1.67131995234711,0.0946584974889947,0.294897626792637,-0.192931573094348
"ENSRNA050030532",10.5763241668404,0.214108557682783,0.992586621170832,0.215707680434203,0.829215614037522,0.918991597685163,0.0181611762359787
"ENSRNA050030535",316.102685673291,0.167328529790024,1.87181235625695,0.0893938589681231,0.928768903766972,0.968648601388325,0.00543985117309335
"Solyc00g005040.3",7.4782690890296,-1.20785056503131,0.486422396604575,-2.48313106769466,0.0130233159597135,0.0932346081165379,-0.43295628734486
"Solyc00g005050.3",670.515683186335,0.224553616279583,0.224289432042861,1.00117787197692,0.316740822497468,0.570449081647115,0.11114280096731
"Solyc00g005840.3",345.302143671806,-0.261187422273457,0.158054435179843,-1.6525156157514,0.0984294844452556,0.30137111452727,-0.171654298061885
"Solyc00g006490.3",472.051469337883,-0.341486587547665,0.100256778989079,-3.40611967580629,0.00065893287807576,0.0151151923771057,-0.285561117269666
"Solyc00g006800.3",1745.47819330325,0.328558249131946,0.156849327896297,2.09473801092203,0.0361942882875806,0.169476781401262,0.221058407260911
"Solyc00g006805.1",5.63686196593156,0.351525735172909,0.537532540850878,0.65396177618655,0.513136432083802,0.729300057568832,0.0670560271708221
