"gene_id","leaf_light_lfc","root_light_lfc","leaf_int_lfc","root_int_lfc"
"ENSRNA050030029",-0.101752539156096,-0.0573767645679243,-0.533329598527832,0.00908871617919723
"ENSRNA050030030",-0.126504543953491,-0.0462614183178269,-0.769928100773212,0.0459278921642791
"ENSRNA050030031",0.0197291265881107,-0.273710170619196,-0.238633395335264,0.4517368275906
"ENSRNA050030032",-0.731808472658612,-0.153575548828062,-0.271302713742967,0.00701293115740373
"ENSRNA050030035",0.0354349570723203,-0.143063192240768,-0.241489036743063,1.33537441025379
"ENSRNA050030039",0.580512975240839,-0.336290996336276,-0.750097993550838,0.950924258737319
"ENSRNA050030060",0.546652072748037,-0.130701021612597,-0.288994320895106,0.033800856267166
"ENSRNA050030062",0.592910908075285,-0.0609608482824894,-0.77006427017472,0.0188381062811228
"ENSRNA050030063",0.588720306268051,-0.0728606044148308,-0.361653652117949,0.0238126283819218
"ENSRNA050030064",0.790890195258567,-0.0689553279713005,-0.569064899108589,0.0288488203579818
"ENSRNA050030065",0.21542976097245,-0.0639771825796625,-0.019231380992025,0.0296524134887963
"ENSRNA050030066",0.310226612424922,-0.0613764512514957,-0.1305527198742,0.0347061092385114
"ENSRNA050030067",1.11079905559983,-0.045744553858074,-0.574501412032844,0.0433896921928867
"ENSRNA050030068",0.226493051474428,-0.109357455447003,-0.0583406806060946,0.073057378747201
"ENSRNA050030069",0.919678814725983,-0.0583051417317518,-0.616124850509233,0.0365289876895354
"ENSRNA050030070",0.269245141089543,-0.0480528693629758,-0.420231398613219,0.00494877081771254
"ENSRNA050030071",0.421920776104083,-0.0539831366200121,-0.491668366200817,0.0371067716540145
"ENSRNA050030073",1.18963490029905,-0.151885661402742,-0.61318234069421,0.00636428260366702
"ENSRNA050030080",0.880453689787023,-0.0664131995469712,-1.39130350930226,0.245459601526416
"ENSRNA050030084",1.33224264721362,-0.0477594076474429,-0.727410247208822,0.0505012383728367
"ENSRNA050030087",0.398203091262557,-0.0298271413712352,-0.196204531680113,0.117793141652066
"ENSRNA050030096",0.425913873447793,-0.127760667787752,-0.299148557581263,0.023528186074386
"ENSRNA050030126",-0.438559932875171,-0.179937970214958,0.30603669739455,0.018904276478101
"ENSRNA050030127",0.379641866449259,-0.0283569502280387,-0.339684044206589,0.0258315400668308
"ENSRNA050030173",-0.105848414327713,-0.181690022153219,0.179982173167095,1.61439782375255
"ENSRNA050030178",-0.887538926552348,-0.0281166951472131,1.04181135658364,0.000394948288047658
"ENSRNA050030187",-0.416574920097286,-0.208659883326172,0.470870947564052,0.163332958557026
"ENSRNA050030201",0.599148849025782,-0.153673524697924,-0.322338441267342,0.0295312390119089
"ENSRNA050030202",0.182650168495234,-0.0884512715998079,0.0542661062657499,0.0212379671701721
"ENSRNA050030206",0.443848205860368,-0.0720253146619254,-0.361385130795655,0.0424739238873689
"ENSRNA050030267",0.160269443811313,-0.331101511719311,-0.544563778660335,0.864233169570081
"ENSRNA050030290",0.485840525737717,-0.0678053985431158,-0.309800147340806,0.40283378218751
"ENSRNA050030300",0.270842979790409,-0.349399419013215,-0.506474537707598,2.00435394480442
"ENSRNA050030331",0.319930890586592,-0.0613751165904061,-0.191570203636701,0.0761249466661542
"ENSRNA050030404",0.599240743845618,-0.0791602305423626,-0.600849580100659,0.0156656905132477
"ENSRNA050030422",0.223796351905278,-0.0859978272290289,-0.235130369602151,0.0184971782162499
"ENSRNA050030434",1.03750782014178,-0.0925341368085836,-1.83065374109826,0.0500311234489854
"ENSRNA050030462",-0.106046130080818,-17.4878422491151,-0.231037474747264,2.96762735704154
"ENSRNA050030495",0.156664879955602,-0.0940563463095672,-0.387183911111658,0.520375461564553
"ENSRNA050030504",0.532851145866745,-0.0313979892339084,-0.180676417126378,0.0083363241197216
"ENSRNA050030523",0.795691248681512,-0.0580313155423432,-0.903294757065691,0.011683372283459
"ENSRNA050030525",0.0825388488827462,-0.145585980034087,-0.013943373104779,0.0119218658725297
"ENSRNA050030528",0.66299936830607,-0.126520001764603,-0.505239718488541,0.0198131545830454
"ENSRNA050030529",0.655256065045078,-0.160695561749873,-0.416644255430713,0.0482755883090538
"ENSRNA050030531",0.10431375592307,-0.0589784164925891,-0.10878164917605,0.0282497722531795
"ENSRNA050030532",0.324065750273453,-0.144973005487035,-0.317124555759539,0.0076973381035323
"ENSRNA050030535",0.131759675992868,-0.0489736942671136,-0.146011788596327,0.00301759181890781
"Solyc00g005040.3",-0.122396991794753,-0.0535777723035397,-0.13509789885103,0.00045937907755281
"Solyc00g005050.3",0.283312112833321,-0.000290797873771389,-0.203717977542046,-5.22698589523572e-05
"Solyc00g005840.3",0.192373376599622,0.00236635136829829,0.0206173953098185,-0.000129992120585034
"Solyc00g006490.3",0.186632355512177,-0.0011377774756628,-0.308047485421659,0.000167130041991886
"Solyc00g006800.3",0.0461039335251704,-0.00094054303097183,0.207409936992633,0.0018809652336218
"Solyc00g006805.1",-0.103981762070931,-0.0122977735957288,0.122231300181885,0.00138242841916082
"Solyc00g006810.3",0.465427225716618,0.0021957119939098,-0.170098575101612,-0.00130620933153387
"Solyc00g006820.3",0.0863011504749114,-0.00403893763552562,-0.613875088062778,-0.000269665342835445
"Solyc00g006830.3",-0.145719646664402,-0.00688405558986143,0.136851731548683,0.00045229626299085
"Solyc00g006867.1",0.272620545166626,-0.0188000647065648,-1.04136101026658,0.000894031062504023
"Solyc00g007010.3",0.0361323810996168,-5.38181883910782e-05,-0.0115301259486995,-0.000172349411238234
"Solyc00g007060.3",-0.720786383880461,0.0116964263259984,0.952963900720906,-0.00011735230145687
"Solyc00g007070.3",0.170321703945307,0.000959352832128947,-0.399261592016949,-0.00127524608712817
"Solyc00g007080.3",0.110812777962188,-0.0144418965551168,0.000164488460506886,0.0004684470406946
"Solyc00g007090.3",0.0805188596150378,0.000325132080063359,-0.0383114333039215,-0.00047108321461293
"Solyc00g007100.3",0.0280805804177394,-0.00182975819576379,-0.16667631816511,9.40472046525431e-05
"Solyc00g007110.3",0.0346873020822658,-0.00455234833684298,-0.00823685596878688,0.000137169239228937
"Solyc00g007130.3",-0.0798077719078261,-0.00555924881981552,0.0139225184713725,0.0027038147697687
"Solyc00g007150.3",-0.354598529571731,-0.0228507487093762,0.51176187939883,-0.000775472588687399
"Solyc00g007195.1",0.240596146403033,-0.0193326099451743,-0.14814495719579,-0.000257491685442676
"Solyc00g007200.3",0.361106513846703,-0.0452783765548679,-0.18258486916175,0.000767609728155298
"Solyc00g007220.3",0.0938377182085371,-0.0488087309170298,-0.0725841108481078,0.00196138850483368
"Solyc00g007260.3",-0.116842203323559,0.00173522803073956,0.0904613160443913,0.000228643387707024
"Solyc00g007270.3",-0.784095202381037,0.00199231701241636,1.11746319914254,-0.000126907139902344
"Solyc00g007300.3",0.898167471265562,-0.298120554731125,-1.27463311736018,0.000398539277819319
"Solyc00g008680.3",-0.473182561829353,0.00542158929324894,0.43840914623755,-3.15638937990122e-05
"Solyc00g009020.3",-0.322057141469191,0.000907391223277432,0.72850500909725,3.51036174498609e-05
"Solyc00g009060.3",-0.0148167577141108,-0.00161108972796675,0.178276513445147,0.000627023080895129
"Solyc00g009080.3",-0.0833545618835889,0.00247058907852364,0.0870513939685357,-7.29961682822284e-05
"Solyc00g009100.3",-0.436888889048772,0.185674596875927,0.488245935359901,-0.000892323513007097
"Solyc00g009110.3",0.00822595964197794,-0.0130437312789795,-0.346618650015265,-0.000189269703567106
"Solyc00g009120.3",1.17927371518615,0.00661694862157859,-1.73217588391633,-0.000661178028281533
"Solyc00g009140.3",0.964602689793236,0.00753604093052947,-0.906044981405288,-0.000382601430497392
"Solyc00g009141.1",-0.113383307167171,0.00381484892421804,0.182965337144888,5.30440789422226e-05
"Solyc00g010525.1",0.484687024448327,-0.0210769535694575,-0.211909415428999,0.00172609935733295
"Solyc00g011150.1",0.151702813449632,-0.177859152693614,-0.0668592741081941,0.150544744302265
"Solyc00g011160.2",0.430693808955906,-0.0904757489522151,-0.267264392988888,0.0266369171976579
"Solyc00g011880.3",0.122977865719093,-0.00709401539280248,0.0258274068528083,0.000263652393834953
"Solyc00g011890.3",-0.0209594819567606,0.00201545782052158,-0.318377326432405,0.000147698106926055
"Solyc00g012430.1",0.424642374945927,-0.098281904663737,-0.221818922871185,0.0135318609827494
"Solyc00g013140.2",0.186185385029688,-0.524184979776847,-0.597006872411156,0.0334985815016401
"Solyc00g013150.1",0.321434427408555,-0.280540970292567,-0.246396621439829,0.0187707207869103
"Solyc00g013155.1",0.284759020703273,-0.863980684985972,-0.363391763242718,0.0182863827280049
"Solyc00g013160.2",1.35377160866741,-0.0110529574372397,-2.28579169325565,0.000109108405909029
"Solyc00g013170.1",1.35969853334742,-0.0239169682508879,-1.42266065305744,-0.00085493752877564
"Solyc00g013180.1",0.450060308760623,-0.102003983939849,-0.593115378136838,0.0263290828286004
"Solyc00g014830.3",0.0898536601698427,-0.696007881531287,-0.191729122111829,0.0523283998235961
"Solyc00g019730.2",-0.04102258971546,-0.476123492643051,0.101446574898143,0.0726164993600417
"Solyc00g019740.1",-0.0582534109060911,-0.372943098866361,-0.00407322194754625,0.0486851487794955
"Solyc00g019950.1",0.34659360378487,-0.550579305621895,-0.148450958390402,0.0121509445484486
"Solyc00g019970.2",0.420865885995223,-0.34863401582177,-0.412518169385732,0.0576461324477275
"Solyc00g020020.2",0.584318823542465,-0.104827079962121,-2.91357587821342,0.0035290404459558
"Solyc00g020040.1",-0.759221999674168,-3.78748522535367,-0.0816698033082747,0.0275053806936902
"Solyc00g021630.1",0.0163865889197348,-0.164971001725573,-1.02270712959567,0.0290072349431273
"Solyc00g021640.3",-0.0171414176904394,-0.110020348416435,-0.303524024134466,0.00277057128442251
"Solyc00g022100.1",-0.174271056783111,-1.10248702757991,-0.160827606458334,0.0688041052101825
"Solyc00g022103.1",0.195571435479062,-0.204841458603168,-0.277934171090037,0.00475775152135233
"Solyc00g024150.3",0.374322185904956,0.0185437691877059,-0.033514550487246,-0.000274156480152461
"Solyc00g025290.1",0.0476210729762526,-0.970940587536492,-0.665944647244943,0.0517831949840743
"Solyc00g026160.3",0.353792489400444,0.0245588334630458,-0.137113734033215,-0.0015566453759132
"Solyc00g030100.1",0.81370435363155,-0.0958905648542537,-1.8601697547695,0.00130513282829088
"Solyc00g030520.3",-0.0245769050924699,-0.0116665742765531,0.0180254116122372,0.000195493936094842
"Solyc00g042840.1",0.637300442075551,0.00311216583533994,-0.199087598930137,-5.75179795499607e-05
"Solyc00g044350.3",0.0476978491398085,0.00923173106161628,0.250642657297239,-0.000562249158322047
"Solyc00g047200.1",0.0588788342799649,-0.233300284131233,-0.160848040162619,0.0141332331393
"Solyc00g047700.3",-0.195224933823121,0.00290433273930336,0.14830544864401,-0.000387543401257612
"Solyc00g048510.3",0.203534054872888,-0.0328485227751665,-0.38125499058253,0.000406209465786541
"Solyc00g049520.2",-0.515499665930589,-0.000705836589028885,0.408168576100962,0.000851977646199085
"Solyc00g050130.1",-1.20683308044628,-1.44246494099826,1.04523512212413,0.000942995876060031
"Solyc00g050430.3",0.0579706089746923,0.0290018447802593,0.00633768794811204,7.16741533409747e-05
"Solyc00g052940.3",0.868421061246569,0.00739448416011583,-2.19368642949993,-3.69105517237513e-05
"Solyc00g053440.3",-0.41926903173676,-0.898372950069264,0.0183235188574461,-0.000544237851434873
"Solyc00g056680.1",0.00555171138615204,0.0641354325462642,-0.120477410840961,-0.0148957612905415
"Solyc00g057880.3",-0.0282318115529613,-0.00430753893238924,0.0267133378006812,0.00014017224245939
"Solyc00g068970.2",0.276165958422469,-0.0919049342701321,-0.178504517906868,0.0175036480928136
"Solyc00g068980.2",0.603797599737698,-0.119902796098009,-0.240505747709104,0.0228322293234083
"Solyc00g072100.3",1.09016197292789,-0.00173885103983757,-0.787869383651853,0.00114909031714501
"Solyc00g075035.1",-0.093248990676012,0.0350245627665019,0.0481202755133725,-0.000283604405481162
"Solyc00g080750.3",0.490993118427448,0.00736292270269493,-1.13728642298522,-0.000499727536720737
"Solyc00g085070.3",0.186470684371717,-0.0166314317637334,-0.129666272979082,0.000455745245599388
"Solyc00g090870.3",-0.247792354978478,0.00101509505280112,0.1104537849833,-0.000692135014203472
"Solyc00g091170.3",0.0933816986955684,0.00376985970331496,0.144239034710877,0.000187739462265701
"Solyc00g094530.1",-0.0922863629050579,-0.118150246147398,-0.408033610811868,0.0107589010039481
"Solyc00g094540.1",0.443550070692047,-0.153699966272748,-0.93968100043635,0.0123713705192465
"Solyc00g095860.1",-0.331206804103063,-0.0852100683100467,0.579922997196882,7.18091635733596e-06
"Solyc00g096460.2",-0.667049554824915,0.00867526866612249,0.420669742834003,-0.000465589463398567
"Solyc00g097960.2",-0.70904724729499,-0.00110644671316169,1.39924504383934,0.000540976088269078
"Solyc00g098560.3",-0.117719081603945,0.0176166064853028,0.49037015285725,0.000207807177896877
"Solyc00g110870.3",-0.672864979238788,-0.0223718849972971,0.498430840061143,0.00120283423194662
"Solyc00g117450.2",0.367017394347978,-0.0108507186385838,-0.444913590709786,0.000264348569413063
"Solyc00g118680.2",0.683467973833908,-0.117911975829866,-0.871317468609904,0.00747181616307042
"Solyc00g118690.1",2.77108202104365,-0.0335864568068877,-3.48573362051745,0.000410611637326476
"Solyc00g125980.1",0.574986710074677,-0.0482714441787971,-0.491992838164563,0.000884730165467393
"Solyc00g125990.2",0.329461096943539,-0.373343447994539,-0.406617062839984,0.0276600289373186
"Solyc00g127660.3",0.680011737927648,-0.000177980377697009,-0.701406815866112,-0.000374339074433442
"Solyc00g127670.2",0.982372525269017,0.00111069032165177,-0.821446208302217,-0.000311092867423206
"Solyc00g128870.3",-0.121895951924608,-0.0135312380138454,0.606436126408944,0.000572874370431273
"Solyc00g136260.1",-0.214075773930318,0.738952273648193,0.0741528508978382,-0.00191949366345494
"Solyc00g136560.3",-0.303110807943175,0.0322074087638937,-0.100359170162521,-0.00616298346605647
"Solyc00g140060.3",-2.26626936391899,0.00441729344826782,1.59106362280764,-0.000703619592074896
"Solyc00g143770.2",-1.02776291196484,-0.0125585520873602,0.794472189821949,-0.000419972631493931
"Solyc00g160780.2",-0.300875365800377,-0.0276516174742874,0.154601244307642,-0.00132075120819831
"Solyc00g164680.2",1.97613468174395,-0.0104567337939219,-2.40929386813076,0.000446602614991374
"Solyc00g171810.3",0.517999781858971,-0.0167267976312758,-1.56755922277356,0.000375732115451276
"Solyc00g174330.3",-0.23238612188675,-0.00449421030243129,0.907268271328425,0.0256118188936022
"Solyc00g174340.2",-0.15224577186396,-0.0429943014274773,0.193487198344319,0.0377143917657024
"Solyc00g179240.2",0.0298419536901407,0.000685624992153252,0.0915509830121787,0.000511351991307787
"Solyc00g184350.3",0.210982091991069,0.00719443116996476,-0.319901443888127,-0.000453512992433888
"Solyc00g188857.1",-0.190134056566787,0.00583939814567239,0.0679942013283494,-0.000458680769661437
"Solyc00g217960.1",-0.729961561913262,-0.00386837855910983,1.08871939029636,0.000532557685676729
"Solyc00g227860.1",-1.30907163957122,0.0388595312039343,2.46555286309083,5.99232880642356e-05
"Solyc00g233480.1",-0.996630894931596,0.0299505225589531,1.12607520511465,-0.00119987320695657
"Solyc00g256710.2",-1.18974216827329,0.0189659267793976,0.462302074698382,-0.000308744950688038
"Solyc00g257110.3",-0.163767411667079,-0.122878087460968,0.034484980639413,0.00204261952770271
"Solyc00g272810.1",-1.69226546447975,-0.000448746538581351,-0.0104189059923028,0.00150623264114849
"Solyc00g273110.2",0.148038437755141,-0.0195824597130228,0.0151345683810195,0.000367186130425537
"Solyc00g275310.2",0.452461619528686,0.00842861742336179,-0.0704000126423061,-0.000304106772072248
"Solyc00g278110.3",0.697928752177799,0.0238618589780339,-2.3300603306499,-0.0220661943524365
"Solyc00g282510.2",-1.250418384246,0.0551226869473988,0.789012706877916,-0.00044103078670326
"Solyc00g294237.1",-0.469109991310433,0.207958104236785,2.34719209555654,-0.00136425646568133
"Solyc00g316530.1",1.66175557485517,-0.0202446948646037,-4.20492924391821,-0.000197616669601818
"Solyc01g005000.3",1.17100937677662,-0.0130471019342702,-1.59399703091839,0.000564656128875427
"Solyc01g005010.3",0.548333989009227,-0.0181367560688763,-0.524813990317165,2.16191782348143e-05
"Solyc01g005020.3",-0.363851355766503,-0.00392139316311731,0.441617134127398,0.000865434249148297
"Solyc01g005030.3",-0.476594026695644,-0.000779323524066913,0.203101707672311,0.000168047568548647
"Solyc01g005060.3",-0.509694381123824,-0.00325529293136449,0.419538658249028,-0.000174829084352899
"Solyc01g005080.3",0.174159508677933,-0.00111698088558859,-0.0509728984715001,0.00011625725263411
"Solyc01g005100.3",0.374202066779846,-0.00440463683117441,-0.419204307438058,4.98165594610522e-05
"Solyc01g005110.3",0.384363222289841,-0.00761771927044215,-0.731258150838911,7.84903360286231e-06
"Solyc01g005120.3",1.12760354506865,0.00124497824622499,-1.97851776614933,-0.000388340992633583
"Solyc01g005130.2",0.360712933615529,0.000132844603357269,-0.105945737475906,0.000137655875908276
"Solyc01g005140.3",0.107674382534641,0.311305823296589,-0.0898188387562897,-0.000741607669346928
"Solyc01g005160.3",-0.57720733361309,0.00844564702613299,2.58888571882958,-0.00401255173368279
"Solyc01g005200.2",0.215939370520103,0.00286204077730923,-0.555291260204747,-0.000799222812520852
"Solyc01g005210.3",-0.0742290932771436,0.0307645443356468,0.0888256194888667,-5.55854276138789e-05
"Solyc01g005220.3",0.156637244861368,0.0158528428894987,-0.0370493301387074,-0.000175719359364409
"Solyc01g005230.3",-0.200973519546094,-0.00482054349262687,0.35129412276359,0.0177168461736991
"Solyc01g005240.3",-0.217323825871408,-0.00263902743239759,0.40184470275355,8.34396818711167e-05
"Solyc01g005250.3",-0.00872597670603016,0.000689889760819316,-0.0118912422919635,-0.000303629600699024
"Solyc01g005260.3",-0.460223255169692,0.00730003479037726,0.527436139535969,-8.71003078191031e-05
"Solyc01g005270.3",0.0659803793596877,0.00213361240164587,0.0379873366111479,-0.00075378202287681
"Solyc01g005280.3",-1.24201167757955,-0.0144674590461569,1.1684144568134,0.000954934567495511
"Solyc01g005300.3",-2.73894229989813,0.046788503090148,2.74675951500234,-0.000145961058772405
"Solyc01g005305.1",0.137441080418037,0.0188935901766392,-0.0807979951768787,-6.01622257401347e-05
"Solyc01g005310.3",-0.572138695577734,-0.00404501435929998,0.414948702007946,-3.37635338310506e-05
"Solyc01g005340.3",0.58787758202878,0.0375848381908284,-0.793889382649448,0.00011753416781212
"Solyc01g005370.3",0.568224694187908,0.00825910921540403,-1.76338337201121,-0.000583815040110938
"Solyc01g005380.2",-0.211952562911559,0.00361304882284275,0.133221211867108,-0.000436452898496298
"Solyc01g005390.3",0.129327712685835,0.0332314088910374,0.413290073736448,-0.0307757799723373
"Solyc01g005400.3",1.68017964989126,-0.00702335313813633,-1.00257147651122,-0.00288178871008363
"Solyc01g005410.3",-0.40579708464161,-0.0141991446761813,0.606332616146885,0.000331026451261566
"Solyc01g005420.2",-1.07069037277752,1.55139696293556,1.4631151732906,-0.135869476964851
"Solyc01g005430.3",-0.793763327716443,0.0296496559628695,1.5406066201832,-0.00361521874450993
"Solyc01g005440.3",0.100584070614447,-0.00110965446323757,-0.443880743324901,0.000202114273620746
"Solyc01g005460.3",0.251109411274214,-0.00227420446869734,-0.0998870984571393,-0.000183392116586847
"Solyc01g005470.3",-0.501145221021831,0.788548315400706,0.879564962459057,-0.000618062501236506
"Solyc01g005480.3",0.0761524911577925,0.000474332144406612,-0.0192124033824703,-0.00024830165566724
"Solyc01g005490.3",0.326395238256297,0.00133747400207683,-0.109870406677858,0.00484672267775552
"Solyc01g005500.3",0.712056440608272,0.10500402319905,0.562518381444577,0.00193785101767681
"Solyc01g005520.3",0.367154313667268,0.0152209168047613,-0.199204871474108,1.26649759057133e-05
"Solyc01g005530.3",-0.145907055200689,-0.00275114173070349,0.150455094384511,0.000940628946826633
"Solyc01g005540.3",-0.372435909356728,0.00240857540599427,0.677924031632147,-0.000459094189559279
"Solyc01g005550.3",0.0267121243693981,0.0117667446100356,0.0727253713250159,0.000150224829685045
"Solyc01g005560.3",-0.866153920303655,0.000229488093347915,1.90253699549974,0.000171264098836398
"Solyc01g005570.3",-1.05804975781227,0.0122403109625458,1.42084124792608,-0.000139209588597746
"Solyc01g005575.1",-0.33777613326536,0.0734330949883198,0.371626450923805,-0.000490269628231769
"Solyc01g005590.2",1.01196610614282,-0.0013231133089294,-0.78111575933477,9.09231683312821e-05
"Solyc01g005600.3",0.227095429286272,0.000425079637874759,-0.343557926452395,0.000917195359409701
"Solyc01g005620.3",0.50223993391478,-0.00252348805463683,-0.062771865141713,0.000180552918957186
"Solyc01g005640.3",0.727637445657156,0.00317913705907537,-1.09070241681563,-7.69444077838053e-05
"Solyc01g005670.3",0.0946064216218265,0.0323793603109969,-0.245180641207,-0.000130746509006099
"Solyc01g005680.3",-0.0162545642426596,0.0746351365354768,0.827416736109408,-0.000161869886684574
"Solyc01g005690.3",-0.590933042869591,0.00339774521478795,0.197022900645374,-3.76534038168848e-05
"Solyc01g005700.3",-0.109445116322058,0.00717261166997081,-0.0754502759190922,-9.46023652028266e-05
"Solyc01g005730.3",0.468103991201281,0.00395336240383406,-0.658682627703385,0.00255521540258857
"Solyc01g005755.1",0.371584391726481,0.0488429105363787,-0.0295952760005295,-0.000145877644451327
"Solyc01g005770.3",1.13556342315473,0.185609617993387,-0.554346408898551,-0.000444212607751483
"Solyc01g005775.1",0.719143976906279,-0.00561956375699007,-1.44811042500425,0.000454738244247067
"Solyc01g005790.1",-0.299336163571684,0.0199758617613464,0.243061756589517,-0.000440732394673315
"Solyc01g005800.3",-0.188288981846714,0.0207934277436557,1.1615132483596,-0.0120037952283406
"Solyc01g005810.3",0.0783311216787564,-0.00210553085344893,-0.20282112708795,-0.000171242099847469
"Solyc01g005820.3",0.219819744291513,0.000857704554319306,-0.472827049543551,-0.000738832296244491
"Solyc01g005830.3",-0.0162461610129766,-0.254664251556468,0.0341687434469389,0.00236191727850465
"Solyc01g005840.3",0.177080067999129,0.00359213025585489,0.0446655905308478,0.000214210488319724
"Solyc01g005850.2",0.0065733425040719,-0.13477696961709,0.0267312063370758,1.4141169712737
"Solyc01g005880.1",0.291337815415581,-0.0178839601327371,-2.07230931552392,0.00558979012147981
"Solyc01g005910.3",-0.219966447380835,-0.000170774746397046,0.430900754645198,3.51905708440486e-05
"Solyc01g005930.3",-0.183261601636329,0.0357547362152899,0.116044967852875,-0.000710989650833454
"Solyc01g005950.3",0.372896410367955,-0.00180817175027469,-0.592133049255096,-0.000408665771947392
"Solyc01g005960.3",0.0175307319698175,-0.00270157306588586,0.0390240855581737,9.79901808191847e-05
"Solyc01g005970.3",-0.176389888697358,0.0143923906874966,0.16010161950696,-9.81185791408861e-05
"Solyc01g005980.3",0.145019443522464,0.00847359377629635,-0.0150056992961069,0.00028077430135965
"Solyc01g005990.3",-0.0150262909383559,-0.0874999962224122,0.162568096521061,0.00574897734049025
"Solyc01g006000.3",0.168937911338542,-0.000842536671138217,-0.278063284456108,9.8078216003538e-05
"Solyc01g006010.3",0.0522942889387519,0.00026522538234435,-0.0885103929165655,-5.06939706581379e-06
"Solyc01g006020.3",-2.9818773146086,0.0342387589115357,3.10047590458632,1.31798745787725e-05
"Solyc01g006040.3",0.11692207426778,-0.00114606281709985,-0.121316221163078,0.000190533673548942
"Solyc01g006050.2",-0.417103175560952,0.00684459751653995,-0.259566060402507,0.00130102647587739
"Solyc01g006090.3",0.599110676180765,0.00565123620110547,-0.81559708322516,-0.0017663431229001
"Solyc01g006100.3",-0.177426983866023,-0.0303992822656454,0.143087384117504,0.000403750600201614
"Solyc01g006110.3",0.102997342666034,0.00608746180210438,-0.27898517727835,-0.00210947274952602
"Solyc01g006120.3",0.0143344771398454,-0.00180695390089507,-0.3512691431827,-0.000315588257103748
"Solyc01g006130.3",-0.129305897268603,0.00417089362527541,0.430564107556637,2.10687841144932e-05
"Solyc01g006140.3",0.469966148210551,0.00981926492731012,-0.344480512237599,6.33814400076137e-05
"Solyc01g006150.3",-0.973832935292057,0.00130122323517571,1.19705523538865,0.000150245904937467
"Solyc01g006160.3",0.00433237696598491,-0.00342277408654471,0.117683227252411,4.08100261518714e-05
"Solyc01g006170.3",-0.316477152286751,0.00558176575320551,0.0649547652223893,-0.00154173654772367
"Solyc01g006180.3",0.170584681109065,0.00425468137337888,-0.196325030662134,9.34407965597713e-05
"Solyc01g006190.3",0.0249923213737186,-0.012086859442007,-0.290705009432012,0.000160596145885158
"Solyc01g006200.3",0.126348771480928,0.0927985811746651,-0.079416859117652,-0.000127934720798106
"Solyc01g006210.3",0.249180612387575,-0.0101915541001748,-0.0782260617952769,0.000439583275842026
"Solyc01g006220.2",-0.104801870812931,-0.000621308720238755,0.104529663340902,-5.10882392958907e-05
